transaction_id,card_id,timestamp,merchant_segment,channel,country,amount,fraud_pattern,is_fraud,rule_velocity,rule_high_amount,any_rule_hit,card_tx_count,card_total_amount,card_avg_amount,fraud_risk_score
T0015432,C000114,2026-01-10 11:37:41,electronics,card_present,CA,128.95,,False,False,False,False,22,1689.3899999999999,76.79045454545454,1.4249283382127894e-07
T0034311,C000010,2026-01-10 11:37:42,electronics,card_not_present,IN,261.87,,False,False,False,False,28,2055.17,73.39892857142857,0.012970698506326225
T0005282,C001792,2026-01-10 11:37:43,fuel,card_present,GB,68.08,,False,False,False,False,22,1422.46,64.65727272727273,1.9673393375269104e-07
T0028829,C002474,2026-01-10 11:37:46,gaming,card_not_present,US,42.13,,False,False,False,False,13,1074.59,82.66076923076922,1.4167682816247884e-05
T0026813,C001480,2026-01-10 11:37:46,gaming,card_present,DE,11.99,,False,False,False,False,25,2388.31,95.5324,3.1920780662342106e-07
T0001586,C000795,2026-01-10 11:37:48,digital_content,card_not_present,FR,22.55,,False,False,False,False,27,1545.6299999999999,57.24555555555555,0.013882894308607415
T0022046,C002413,2026-01-10 11:37:52,fashion,card_present,IN,23.25,,False,False,False,False,9,911.94,101.32666666666667,2.1749251516046554e-11
T0023386,C000500,2026-01-10 11:37:52,marketplace,card_present,US,40.57,,False,False,False,False,29,2131.49,73.49965517241378,1.9284966702954432e-06
T0016729,C000951,2026-01-10 11:37:54,fashion,card_present,BR,49.73,,False,False,False,False,21,1512.76,72.03619047619047,2.4571038163054224e-08
T0048110,C002456,2026-01-10 11:38:04,gaming,card_not_present,DE,16.52,,False,False,False,False,20,1875.48,93.774,0.00046600546860040356
T0017931,C000381,2026-01-10 11:38:06,electronics,card_not_present,DE,314.79,,False,False,False,False,20,1904.51,95.2255,0.0014709249135908757
T0000019,C002100,2026-01-10 11:38:07,grocery,card_present,IN,36.45,,False,False,False,False,22,1856.42,84.38272727272728,5.2169164298499627e-08
T0004467,C001998,2026-01-10 11:38:08,gaming,card_present,FR,5.25,,False,False,False,False,25,2173.21,86.9284,1.754483562516272e-07
T0010286,C000798,2026-01-10 11:38:11,digital_content,card_present,US,29.06,,False,False,False,False,19,971.4300000000001,51.12789473684211,3.1830326303713225e-08
T0012814,C002406,2026-01-10 11:38:11,grocery,card_not_present,FR,44.19,,False,False,False,False,23,2290.74,99.59739130434782,0.0028579169609596867
T0015949,C000620,2026-01-10 11:38:16,grocery,card_not_present,DE,33.79,,False,False,False,False,15,674.24,44.949333333333335,0.00013831675975791086
T0042926,C000902,2026-01-10 11:38:17,gaming,card_present,US,48.29,,False,False,False,False,28,1688.95,60.31964285714286,1.0027619066825324e-06
T0004753,C002016,2026-01-10 11:38:22,grocery,card_present,DE,32.28,,False,False,False,False,20,908.45,45.4225,8.528350091903548e-08
T0013881,C000656,2026-01-10 11:38:22,electronics,card_present,IN,87.61,,False,False,False,False,22,1149.52,52.25090909090909,2.9728883373902644e-08
T0030459,C000909,2026-01-10 11:38:22,gaming,card_not_present,BR,26.14,,False,False,False,False,22,1108.55,50.38863636363636,0.0010805021213306384
T0017006,C000405,2026-01-10 11:38:23,marketplace,card_not_present,US,47.56,,False,False,False,False,18,963.4300000000001,53.52388888888889,0.00019666927523840058
T0009228,C001168,2026-01-10 11:38:24,grocery,card_present,GB,33.81,,False,False,False,False,15,1121.53,74.76866666666666,9.888943116459189e-09
T0003640,C001550,2026-01-10 11:38:25,travel,card_present,IN,167.4,,False,False,False,False,19,970.64,51.08631578947368,1.0823590800726328e-08
T0016429,C000581,2026-01-10 11:38:25,electronics,card_present,BR,82.07,,False,False,False,False,19,1422.25,74.85526315789474,2.3312613331144405e-08
T0031422,C002442,2026-01-10 11:38:29,electronics,card_not_present,IN,73.35,,False,False,False,False,23,1053.61,45.8091304347826,0.0006790237541045629
T0011638,C000877,2026-01-10 11:38:30,travel,card_present,GB,229.85,,False,False,False,False,15,965.52,64.368,1.0131170290350398e-08
T0036312,C000757,2026-01-10 11:38:30,gaming,card_present,FR,14.95,,False,False,False,False,17,1167.68,68.68705882352941,4.534117779696902e-09
T0016513,C001341,2026-01-10 11:38:30,fashion,card_not_present,GB,76.1,,False,False,False,False,22,1691.95,76.90681818181818,0.0009578117045157397
T0048696,C002234,2026-01-10 11:38:31,electronics,card_present,GB,308.34,,False,False,False,False,22,1648.8899999999999,74.94954545454544,3.067033485742873e-07
T0021522,C000464,2026-01-10 11:38:31,marketplace,card_not_present,GB,29.58,,False,False,False,False,24,11040.289999999999,460.0120833333333,0.004735442531472084
T0000752,C000370,2026-01-10 11:38:31,electronics,card_not_present,US,100.69,,False,False,False,False,26,1070.19,41.16115384615385,0.00797122545033403
T0037671,C001448,2026-01-10 11:38:35,fashion,card_not_present,DE,38.77,,False,False,False,False,27,2601.1,96.33703703703704,0.007059246311895519
T0040231,C000124,2026-01-10 11:38:41,grocery,card_present,GB,31.59,,False,False,False,False,15,1547.01,103.134,8.698568274537925e-09
T0006952,C001081,2026-01-10 11:38:46,fuel,card_not_present,GB,25.6,,False,False,False,False,26,1368.71,52.64269230769231,0.015722847573246268
T0001447,C002346,2026-01-10 11:38:47,grocery,card_present,BR,33.13,,False,False,False,False,20,1390.55,69.5275,6.830960515674338e-08
T0034718,C001557,2026-01-10 11:38:49,fuel,card_present,BR,26.69,,False,False,False,False,24,1452.93,60.53875,2.878639054892792e-07
T0005371,C001960,2026-01-10 11:38:50,digital_content,card_not_present,CA,54.34,,False,False,False,False,17,1234.45,72.61470588235295,0.0003029841214133059
T0010710,C002261,2026-01-10 11:38:52,electronics,card_present,CA,532.55,,False,False,False,False,21,8848.24,421.34476190476187,2.25445122926555e-07
T0013610,C002213,2026-01-10 11:38:52,marketplace,card_not_present,IN,67.76,,False,False,False,False,22,2501.98,113.72636363636364,0.00043570016341310837
T0022310,C000501,2026-01-10 11:38:53,gaming,card_present,GB,82.64,,False,False,False,False,22,1526.48,69.38545454545455,1.2567460334453852e-07
T0033845,C000721,2026-01-10 11:38:54,electronics,card_not_present,DE,81.77,,False,False,False,False,27,1678.8,62.17777777777778,0.01667318053019409
T0017180,C001594,2026-01-10 11:38:57,grocery,card_present,GB,38.34,,False,False,False,False,27,2429.09,89.9662962962963,2.657959411255421e-06
T0002437,C001599,2026-01-10 11:38:58,fashion,card_present,BR,57.63,,False,False,False,False,22,2007.4,91.24545454545455,3.934605986314591e-08
T0010983,C002291,2026-01-10 11:39:02,fuel,card_not_present,BR,29.28,,False,False,False,False,17,1146.82,67.46,0.00017709104172511668
T0030975,C000240,2026-01-10 11:39:03,marketplace,card_not_present,IN,53.05,,False,False,False,False,22,1757.56,79.88909090909091,0.0004276641214339026
T0012979,C000678,2026-01-10 11:39:04,electronics,card_present,BR,236.83,,False,False,False,False,28,2866.02,102.35785714285714,2.7311408717125255e-06
T0040816,C001771,2026-01-10 11:39:10,digital_content,card_not_present,CA,33.86,,False,False,False,False,19,931.83,49.043684210526315,0.0007510167580410249
T0044584,C001803,2026-01-10 11:39:14,gaming,card_present,FR,38.53,,False,False,False,False,19,1241.27,65.33,1.2468796635433253e-08
T0048416,C001967,2026-01-10 11:39:15,fuel,card_not_present,FR,25.9,,False,False,False,False,24,1445.28,60.22,0.002945178775027199
T0005620,C000415,2026-01-10 11:39:15,grocery,card_present,CA,85.7,,False,False,False,False,17,771.52,45.383529411764705,2.8927385381124233e-08
T0032180,C000725,2026-01-10 11:39:20,fashion,card_not_present,IN,39.35,,False,False,False,False,30,7388.139999999999,246.2713333333333,0.011216439204354011
T0029803,C002453,2026-01-10 11:39:22,fuel,card_present,US,21.05,,False,False,False,False,20,2201.12,110.056,3.527528444638282e-08
T0043956,C000208,2026-01-10 11:39:24,travel,card_present,US,119.99,,False,False,False,False,25,1692.27,67.6908,3.889228804177283e-07
T0009276,C001725,2026-01-10 11:39:24,digital_content,card_not_present,GB,21.05,,False,False,False,False,12,929.9399999999999,77.49499999999999,2.9712514141935528e-05
T0006054,C000668,2026-01-10 11:39:26,travel,card_present,BR,135.13,,False,False,False,False,25,2161.77,86.4708,4.846051020715924e-07
T0010990,C002152,2026-01-10 11:39:26,grocery,card_present,DE,18.02,,False,False,False,False,18,1880.17,104.4538888888889,2.7906602053324233e-08
T0019679,C001276,2026-01-10 11:39:30,electronics,card_not_present,IN,101.35,,False,False,False,False,19,1023.0,53.8421052631579,0.00012178753216593441
T0001276,C001784,2026-01-10 11:39:30,fuel,card_not_present,DE,38.48,,False,False,False,False,22,1988.95,90.40681818181818,0.002125887842190218
T0025421,C000480,2026-01-10 11:39:30,travel,card_not_present,GB,88.2,,False,False,False,False,16,1048.96,65.56,0.00014750372947863592
T0017211,C001612,2026-01-10 11:39:31,marketplace,card_present,DE,71.45,,False,False,False,False,21,2447.52,116.54857142857142,6.998779325753568e-08
T0049034,C002433,2026-01-10 11:39:31,grocery,card_not_present,GB,30.28,,False,False,False,False,26,2095.22,80.58538461538461,0.023809411247856665
T0031201,C000940,2026-01-10 11:39:35,gaming,card_present,CA,42.93,,False,False,False,False,11,571.11,51.91909090909091,6.709599314995761e-10
T0017854,C001872,2026-01-10 11:39:36,electronics,card_not_present,IN,194.91,,False,False,False,False,21,2718.91,129.47190476190477,0.00037570423852495655
T0048863,C002376,2026-01-10 11:39:40,electronics,card_not_present,DE,168.25,,False,False,False,False,18,10460.5,581.1388888888889,8.566109509693259e-05
T0022227,C001876,2026-01-10 11:39:40,digital_content,card_not_present,CA,27.73,,False,False,False,False,19,1569.64,82.61263157894737,0.000678586696124445
T0004340,C001257,2026-01-10 11:39:40,gaming,card_not_present,IN,33.58,,False,False,False,False,21,1099.95,52.37857142857143,0.00021477689727217251
T0011610,C001272,2026-01-10 11:39:43,fuel,card_present,US,63.45,,False,False,False,False,24,1913.45,79.72708333333334,2.792963035665366e-07
T0006019,C001896,2026-01-10 11:39:44,fuel,card_not_present,IN,27.72,,False,False,False,False,22,1399.76,63.625454545454545,0.0005365078532509808
T0027422,C000504,2026-01-10 11:39:45,travel,card_present,IN,83.83,,False,False,False,False,26,2048.3,78.78076923076924,1.9566373450477005e-07
T0015744,C000109,2026-01-10 11:39:47,travel,card_not_present,US,299.69,,False,False,False,False,19,2588.11,136.2163157894737,0.0006001663502076424
T0045807,C001205,2026-01-10 11:39:49,electronics,card_present,CA,364.25,,False,False,False,False,22,3385.97,153.90772727272727,3.025926191957578e-07
T0042102,C001330,2026-01-10 11:39:53,fashion,card_not_present,FR,92.62,,False,False,False,False,23,1427.16,62.0504347826087,0.0007438619048818242
T0049063,C000208,2026-01-10 11:39:53,travel,card_not_present,GB,262.76,,False,False,False,False,25,1692.27,67.6908,0.016684876475426717
T0007873,C001122,2026-01-10 11:39:53,digital_content,card_not_present,BR,43.65,,False,False,False,False,23,1205.52,52.41391304347826,0.003634186847627108
T0037619,C002305,2026-01-10 11:39:54,travel,card_present,US,298.49,,False,False,False,False,29,4111.64,141.78068965517244,5.4348118473806375e-06
T0031006,C001042,2026-01-10 11:39:54,marketplace,card_not_present,CA,73.12,,False,False,False,False,28,3253.61,116.20035714285714,0.03288289679796
T0034778,C001506,2026-01-10 11:39:55,marketplace,card_not_present,US,82.78,,False,False,False,False,16,1866.8,116.675,7.085230741745069e-05
T0030128,C000442,2026-01-10 11:39:55,travel,card_not_present,FR,337.12,,False,False,False,False,22,2206.0,100.27272727272727,0.0024508232339844013
T0011986,C002409,2026-01-10 11:39:56,marketplace,card_present,GB,35.38,,False,False,False,False,20,2074.82,103.74100000000001,4.818153896126156e-08
T0023864,C001491,2026-01-10 11:39:57,grocery,card_present,CA,35.16,,False,False,False,False,21,1581.82,75.3247619047619,1.3992332221686498e-07
T0042764,C001535,2026-01-10 11:39:57,marketplace,card_present,GB,48.54,,False,False,False,False,30,1338.84,44.628,5.039248014816127e-06
T0020254,C000028,2026-01-10 11:39:59,marketplace,card_present,FR,40.59,,False,False,False,False,28,2425.18,86.61357142857142,9.846549415981448e-07
T0002490,C000894,2026-01-10 11:40:01,grocery,card_not_present,CA,18.27,,False,False,False,False,10,399.88,39.988,1.549360922191675e-05
T0017016,C000601,2026-01-10 11:40:03,digital_content,card_not_present,IN,218.84,,False,False,False,False,30,2106.82,70.22733333333333,0.048943385331041624
T0028425,C002471,2026-01-10 11:40:05,marketplace,card_not_present,GB,83.45,,False,False,False,False,23,2758.61,119.9395652173913,0.0035894784422326616
T0019309,C000052,2026-01-10 11:40:06,travel,card_not_present,GB,247.54,,False,False,False,False,23,2422.59,105.33000000000001,0.00624929810029907
T0022282,C000818,2026-01-10 11:40:08,gaming,card_present,GB,24.38,,False,False,False,False,28,2099.97,74.99892857142856,1.6398233307731536e-06
T0023973,C000729,2026-01-10 11:40:08,digital_content,card_not_present,FR,16.27,,False,False,False,False,21,1588.27,75.63190476190476,0.0008740480689157697
T0024279,C001725,2026-01-10 11:40:09,electronics,card_not_present,GB,197.48,,False,False,False,False,12,929.9399999999999,77.49499999999999,3.034204922316604e-05
T0011339,C001733,2026-01-10 11:40:11,fashion,card_not_present,GB,53.58,,False,False,False,False,18,1400.05,77.78055555555555,0.0001379942388657262
T0044249,C002490,2026-01-10 11:40:11,gaming,card_not_present,GB,25.87,,False,False,False,False,46,3099.94,67.39,0.9898080342879072
T0000529,C002289,2026-01-10 11:40:14,gaming,card_not_present,BR,57.1,,False,False,False,False,20,1988.3700000000001,99.41850000000001,0.000444763974322724
T0043393,C000466,2026-01-10 11:40:15,gaming,card_present,GB,17.56,,False,False,False,False,12,779.18,64.93166666666666,1.0238511309135548e-09
T0015917,C001048,2026-01-10 11:40:16,digital_content,card_present,IN,26.4,,False,False,False,False,20,1057.6,52.879999999999995,1.76463087847527e-08
T0005002,C000085,2026-01-10 11:40:17,fashion,card_present,FR,19.7,,False,False,False,False,17,779.86,45.874117647058824,2.5670309631727618e-09
T0047687,C001892,2026-01-10 11:40:18,fuel,card_not_present,US,25.73,,False,False,False,False,29,1981.3700000000001,68.32310344827587,0.03586474821199589
T0025734,C000664,2026-01-10 11:40:20,marketplace,card_present,GB,67.79,,False,False,False,False,25,2976.2799999999997,119.0512,5.891569729354873e-07
T0018328,C001446,2026-01-10 11:40:21,digital_content,card_present,CA,32.86,,False,False,False,False,21,1937.64,92.26857142857143,1.1384322144956015e-07
T0041010,C001943,2026-01-10 11:40:21,gaming,card_not_present,DE,49.15,,False,False,False,False,20,1383.92,69.196,0.0005478885172720339
T0031964,C000521,2026-01-10 11:40:21,fuel,card_not_present,CA,28.02,,False,False,False,False,20,1529.88,76.494,0.0008897675246067202
T0026256,C001596,2026-01-10 11:40:24,fashion,card_not_present,GB,74.96,,False,False,False,False,25,2112.06,84.4824,0.00384013099419346
T0024812,C001816,2026-01-10 11:40:24,fuel,card_present,FR,22.12,,False,False,False,False,18,1634.61,90.81166666666667,1.1347332752861077e-08
T0016477,C001432,2026-01-10 11:40:24,marketplace,card_not_present,FR,62.98,,False,False,False,False,25,1620.9,64.836,0.003927206843933136
T0004059,C000514,2026-01-10 11:40:27,marketplace,card_not_present,BR,62.1,,False,False,False,False,17,1229.04,72.2964705882353,0.00014491539359449233
T0028818,C000947,2026-01-10 11:40:29,digital_content,card_present,DE,15.11,,False,False,False,False,18,1842.37,102.35388888888889,2.335803648008857e-08
T0019091,C000097,2026-01-10 11:40:30,marketplace,card_present,US,118.68,,False,False,False,False,21,1868.88,88.99428571428572,6.137349229985219e-08
T0024314,C002114,2026-01-10 11:40:33,gaming,card_present,CA,39.5,,False,False,False,False,24,5677.950000000001,236.58125000000004,2.355706699234858e-07
T0029519,C000150,2026-01-10 11:40:35,marketplace,card_not_present,US,62.48,,False,False,False,False,27,1963.91,72.73740740740742,0.01241433481941924
T0027593,C000634,2026-01-10 11:40:36,digital_content,card_not_present,CA,28.76,,False,False,False,False,26,2255.94,86.76692307692308,0.017634898012705607
T0046272,C000878,2026-01-10 11:40:39,marketplace,card_not_present,GB,45.47,,False,False,False,False,19,2372.91,124.88999999999999,0.0004488143613626579
T0035035,C001254,2026-01-10 11:40:41,electronics,card_not_present,IN,155.39,,False,False,False,False,16,9181.97,573.873125,5.29716969480708e-06
T0016648,C002347,2026-01-10 11:40:42,travel,card_not_present,DE,108.05,,False,False,False,False,23,2171.9,94.4304347826087,0.0031209704104559993
T0004306,C001926,2026-01-10 11:40:44,travel,card_present,DE,111.86,,False,False,False,False,18,1644.43,91.35722222222222,1.981094701357829e-08
T0035750,C000254,2026-01-10 11:40:47,electronics,card_present,DE,65.13,,False,False,False,False,20,1298.99,64.9495,4.253133821614325e-08
T0009805,C002227,2026-01-10 11:40:47,marketplace,card_present,BR,89.55,,False,False,False,False,20,1277.73,63.8865,4.258252507508089e-08
T0045087,C000926,2026-01-10 11:40:48,travel,card_present,CA,139.41,,False,False,False,False,19,1920.0700000000002,101.05631578947369,3.696058357313708e-08
T0048837,C000338,2026-01-10 11:40:50,travel,card_not_present,DE,165.47,,False,False,False,False,24,2402.08,100.08666666666666,0.006106755974608123
T0045339,C002024,2026-01-10 11:40:50,digital_content,card_present,FR,8.67,,False,False,False,False,24,1946.1299999999999,81.08874999999999,2.2453375977714295e-07
T0020731,C001915,2026-01-10 11:40:51,fuel,card_not_present,GB,38.54,,False,False,False,False,18,1114.95,61.94166666666667,0.0004348590035598757
T0014825,C001818,2026-01-10 11:40:56,fuel,card_present,US,27.67,,False,False,False,False,23,1555.29,67.62130434782608,1.5556314435711673e-07
T0028963,C001771,2026-01-10 11:40:57,digital_content,card_not_present,CA,25.58,,False,False,False,False,19,931.83,49.043684210526315,0.0007294475369790473
T0007122,C001778,2026-01-10 11:40:57,digital_content,card_not_present,IN,10.58,,False,False,False,False,19,1711.33,90.07,0.0001479318814309475
T0038618,C001571,2026-01-10 11:41:01,grocery,card_not_present,BR,36.71,,False,False,False,False,19,1443.84,75.99157894736841,0.0006542318849920277
T0046186,C000149,2026-01-10 11:41:02,electronics,card_present,FR,59.31,,False,False,False,False,26,2610.15,100.39038461538462,3.8038241189633146e-07
T0029954,C000905,2026-01-10 11:41:05,travel,card_not_present,GB,190.27,,False,False,False,False,18,1520.22,84.45666666666666,0.0005011175832539082
T0003907,C001789,2026-01-10 11:41:06,fuel,card_not_present,IN,30.14,,False,False,False,False,19,780.55,41.08157894736842,0.00014458929166321087
T0017489,C002144,2026-01-10 11:41:07,electronics,card_present,DE,878.18,,False,False,False,False,27,3173.24,117.5274074074074,1.9823062069500418e-05
T0013721,C000831,2026-01-10 11:41:08,grocery,card_present,BR,33.23,,False,False,False,False,23,1550.52,67.41391304347826,2.7246365984647796e-07
T0000944,C001186,2026-01-10 11:41:10,gaming,card_not_present,CA,31.09,,False,False,False,False,22,2320.15,105.46136363636364,0.0013474242447520921
T0039255,C001495,2026-01-10 11:41:11,digital_content,card_not_present,IN,15.79,,False,False,False,False,21,1439.57,68.55095238095238,0.00039802003605524013
T0011695,C002190,2026-01-10 11:41:13,grocery,card_not_present,IN,48.99,,False,False,False,False,17,1462.1,86.00588235294117,7.973483261537953e-05
T0016521,C001262,2026-01-10 11:41:17,marketplace,card_present,FR,40.56,,False,False,False,False,20,1113.16,55.658,2.4588699351977675e-08
T0012525,C001647,2026-01-10 11:41:21,marketplace,card_present,DE,97.73,,False,False,False,False,28,1883.24,67.25857142857143,2.0580277881077147e-06
T0014507,C000892,2026-01-10 11:41:23,electronics,card_not_present,FR,270.94,,False,False,False,False,16,1303.68,81.48,0.00011337750874775183
T0005970,C000166,2026-01-10 11:41:25,grocery,card_not_present,FR,32.75,,False,False,False,False,27,2399.8,88.88148148148149,0.017796777538534814
T0012386,C000488,2026-01-10 11:41:27,marketplace,card_present,BR,225.27,,False,False,False,False,26,1905.68,73.29538461538462,1.081409129347771e-06
T0004696,C002089,2026-01-10 11:41:30,gaming,card_present,GB,57.11,,False,False,False,False,19,909.1,47.847368421052636,3.0363032942003667e-08
T0028856,C000313,2026-01-10 11:41:33,travel,card_not_present,DE,121.27,,False,False,False,False,23,1683.0,73.17391304347827,0.0033050471604113194
T0012520,C000614,2026-01-10 11:41:33,fuel,card_not_present,DE,26.12,,False,False,False,False,20,1985.69,99.28450000000001,0.0007820718201435613
T0041548,C002269,2026-01-10 11:41:34,digital_content,card_not_present,CA,25.84,,False,False,False,False,17,11642.51,684.8535294117647,3.605968883130303e-05
T0035452,C001734,2026-01-10 11:41:36,fuel,card_present,IN,36.02,,False,False,False,False,24,1768.02,73.6675,9.062172895094923e-08
T0027540,C000879,2026-01-10 11:41:38,digital_content,card_present,DE,8.25,,False,False,False,False,15,695.91,46.394,6.933976323800354e-09
T0024261,C000081,2026-01-10 11:41:40,travel,card_present,IN,248.17,,False,False,False,False,20,1959.79,97.98949999999999,2.066647236044724e-08
T0006389,C000541,2026-01-10 11:41:41,fashion,card_present,BR,78.09,,False,False,False,False,23,1855.29,80.66478260869565,6.808109325478347e-08
T0019989,C000967,2026-01-10 11:41:41,fashion,card_present,US,43.72,,False,False,False,False,16,988.66,61.79125,2.1194245344679386e-09
T0028039,C000646,2026-01-10 11:41:42,digital_content,card_not_present,FR,26.32,,False,False,False,False,20,1463.6100000000001,73.18050000000001,0.0005724954329098415
T0045486,C002305,2026-01-10 11:41:43,digital_content,card_not_present,FR,42.13,,False,False,False,False,29,4111.64,141.78068965517244,0.04347418242169229
T0042218,C001225,2026-01-10 11:41:44,travel,card_not_present,US,312.63,,False,False,False,False,29,2817.47,97.15413793103447,0.07286002683223554
T0027906,C002252,2026-01-10 11:41:47,grocery,card_present,IN,25.12,,False,False,False,False,18,1862.27,103.45944444444444,7.3146358308898235e-09
T0002311,C000702,2026-01-10 11:41:51,fashion,card_present,BR,94.65,,False,False,False,False,21,1703.02,81.09619047619047,2.8407833440687302e-08
T0010494,C001274,2026-01-10 11:41:52,electronics,card_present,GB,360.35,,False,False,False,False,28,2312.17,82.5775,6.015714354337605e-06
T0033709,C001870,2026-01-10 11:41:52,grocery,card_present,CA,25.47,,False,False,False,False,21,1823.26,86.82190476190476,1.3299719827006736e-07
T0038335,C000275,2026-01-10 11:41:55,marketplace,card_not_present,BR,43.74,,False,False,False,False,18,1065.38,59.18777777777778,0.00022378511921379424
T0035572,C000553,2026-01-10 11:41:58,gaming,card_present,CA,7.96,,False,False,False,False,19,1583.69,83.3521052631579,2.0545467470638107e-08
T0017613,C001964,2026-01-10 11:41:59,travel,card_not_present,US,302.51,,False,False,False,False,23,2528.36,109.92869565217391,0.004376452227149298
T0002984,C002056,2026-01-10 11:42:02,fuel,card_not_present,FR,40.68,,False,False,False,False,17,725.69,42.68764705882353,0.00013517473453685585
T0012266,C001813,2026-01-10 11:42:02,fuel,card_present,DE,55.93,,False,False,False,False,25,2413.15,96.52600000000001,6.114382494517084e-07
T0006178,C001368,2026-01-10 11:42:02,electronics,card_not_present,GB,357.04,,False,False,False,False,26,2115.75,81.375,0.03435326624060268
T0015208,C001435,2026-01-10 11:42:04,travel,card_not_present,GB,303.09,,False,False,False,False,23,1377.6799999999998,59.8991304347826,0.007767502899584597
T0037918,C001718,2026-01-10 11:42:10,gaming,card_not_present,GB,40.72,,False,False,False,False,14,924.71,66.05071428571429,4.211464825682798e-05
T0002324,C001631,2026-01-10 11:42:16,fashion,card_present,GB,60.46,,False,False,False,False,18,1636.23,90.90166666666667,8.941614900490498e-09
T0005452,C001853,2026-01-10 11:42:18,travel,card_not_present,CA,466.52,,False,False,False,False,20,3101.5699999999997,155.0785,0.0025782438911908945
T0000547,C001074,2026-01-10 11:42:26,travel,card_present,FR,78.78,,False,False,False,False,24,2137.79,89.07458333333334,1.679740182527911e-07
T0024783,C000884,2026-01-10 11:42:27,fuel,card_not_present,US,50.17,,False,False,False,False,24,1506.7,62.77916666666667,0.004047156527474026
T0019990,C000890,2026-01-10 11:42:27,fashion,card_present,IN,81.97,,False,False,False,False,12,995.26,82.93833333333333,1.2355888152364178e-10
T0039116,C002230,2026-01-10 11:42:33,digital_content,card_not_present,CA,12.46,,False,False,False,False,27,3249.0,120.33333333333333,0.027560958729968037
T0024894,C001668,2026-01-10 11:42:37,electronics,card_not_present,DE,123.7,,False,False,False,False,18,1004.09,55.78277777777778,0.00032659902634874215
T0006562,C001662,2026-01-10 11:42:40,grocery,card_not_present,US,48.25,,False,False,False,False,21,1235.41,58.82904761904762,0.0015052267986542058
T0012530,C001134,2026-01-10 11:42:42,marketplace,card_not_present,GB,68.76,,False,False,False,False,20,6811.08,340.554,0.0005244510753593474
T0036131,C001558,2026-01-10 11:42:48,gaming,card_not_present,FR,14.91,,False,False,False,False,23,1423.43,61.88826086956522,0.001095628796233543
T0031434,C000250,2026-01-10 11:42:48,electronics,card_not_present,CA,89.21,,False,False,False,False,18,1491.52,82.86222222222221,0.00028975294174363127
T0016689,C001380,2026-01-10 11:42:50,electronics,card_present,IN,64.23,,False,False,False,False,13,1152.58,88.66,3.8585135009110116e-10
T0022134,C002247,2026-01-10 11:42:53,travel,card_not_present,IN,77.15,,False,False,False,False,14,799.31,57.09357142857142,1.2166825892027653e-05
T0049425,C000105,2026-01-10 11:42:53,electronics,card_not_present,DE,102.53,,False,False,False,False,13,1094.48,84.19076923076923,2.7005640005927706e-05
T0004138,C000648,2026-01-10 11:42:54,marketplace,card_present,DE,119.15,,False,False,False,False,21,1614.3600000000001,76.87428571428572,8.768366543652697e-08
T0017602,C000445,2026-01-10 11:43:00,fuel,card_not_present,DE,34.52,,False,False,False,False,21,1386.45,66.02142857142857,0.0013578331143910098
T0043620,C000849,2026-01-10 11:43:02,gaming,card_present,IN,15.01,,False,False,False,False,28,2171.17,77.54178571428572,3.2876855989848857e-07
T0002527,C001172,2026-01-10 11:43:03,fuel,card_present,IN,37.58,,False,False,False,False,22,1649.7,74.98636363636363,3.6078191010672706e-08
T0030960,C000753,2026-01-10 11:43:06,travel,card_present,US,113.32,,False,False,False,False,26,2106.43,81.01653846153846,6.088063905356713e-07
T0041721,C002310,2026-01-10 11:43:06,digital_content,card_present,BR,20.54,,False,False,False,False,25,1640.1299999999999,65.6052,5.488222357343674e-07
T0026685,C000355,2026-01-10 11:43:09,fuel,card_not_present,BR,28.77,,False,False,False,False,16,1666.24,104.14,9.71840001802666e-05
T0039957,C002418,2026-01-10 11:43:10,electronics,card_present,CA,253.83,,False,False,False,False,22,2287.58,103.9809090909091,2.153904395527288e-07
T0042370,C001350,2026-01-10 11:43:12,fuel,card_not_present,DE,47.09,,False,False,False,False,18,1521.9,84.55000000000001,0.00034004654819734477
T0021952,C000699,2026-01-10 11:43:13,grocery,card_not_present,FR,33.73,,False,False,False,False,19,1258.55,66.23947368421052,0.00044765515423898566
T0016993,C000032,2026-01-10 11:43:15,gaming,card_not_present,IN,8.61,,False,False,False,False,18,1608.16,89.34222222222223,4.553980178262753e-05
T0030269,C001540,2026-01-10 11:43:16,fuel,card_not_present,GB,34.56,,False,False,False,False,14,751.34,53.667142857142856,7.165247868368913e-05
T0026089,C001001,2026-01-10 11:43:18,electronics,card_not_present,CA,250.07,,False,False,False,False,23,1981.3,86.14347826086956,0.0052364042507001204
T0009045,C002397,2026-01-10 11:43:21,gaming,card_present,CA,32.09,,False,False,False,False,16,1638.15,102.384375,5.12602284641234e-09
T0028587,C000689,2026-01-10 11:43:22,fuel,card_present,US,30.91,,False,False,False,False,24,2277.98,94.91583333333334,2.4887289922537155e-07
T0001045,C001773,2026-01-10 11:43:27,marketplace,card_present,IN,67.2,,False,False,False,False,24,1891.47,78.81125,7.48996998511823e-08
T0023415,C001499,2026-01-10 11:43:30,travel,card_not_present,CA,892.98,,False,False,False,False,22,11916.35,541.6522727272727,0.0211646510747991
T0037581,C000182,2026-01-10 11:43:30,digital_content,card_not_present,US,20.92,,False,False,False,False,14,986.09,70.435,4.487092628183458e-05
