transaction_id,card_id,timestamp,merchant_segment,channel,country,amount,fraud_pattern,is_fraud,rule_velocity,rule_high_amount,any_rule_hit
T0005030,C000582,2026-01-10 10:53:59,travel,card_not_present,BR,198.75,,False,False,False,False
T0020463,C002251,2026-01-10 10:54:03,fashion,card_not_present,BR,33.75,,False,False,False,False
T0025816,C001755,2026-01-10 10:54:03,fuel,card_present,FR,45.22,,False,False,False,False
T0037363,C002086,2026-01-10 10:54:03,gaming,card_present,CA,10.83,,False,False,False,False
T0028862,C000848,2026-01-10 10:54:13,travel,card_present,IN,253.85,,False,False,False,False
T0039480,C000703,2026-01-10 10:54:14,fashion,card_not_present,IN,49.2,,False,False,False,False
T0002808,C000777,2026-01-10 10:54:14,digital_content,card_not_present,DE,50.02,,False,False,False,False
T0007334,C000529,2026-01-10 10:54:15,marketplace,card_present,DE,59.69,,False,False,False,False
T0006041,C000997,2026-01-10 10:54:15,fashion,card_not_present,US,24.3,,False,False,False,False
T0037797,C002237,2026-01-10 10:54:16,marketplace,card_present,BR,48.33,,False,False,False,False
T0040247,C000554,2026-01-10 10:54:16,digital_content,card_not_present,GB,11.0,,False,False,False,False
T0041625,C000410,2026-01-10 10:54:16,fashion,card_present,FR,87.93,,False,False,False,False
T0049029,C001805,2026-01-10 10:54:17,travel,card_not_present,BR,168.36,,False,False,False,False
T0012856,C000988,2026-01-10 10:54:22,travel,card_not_present,GB,58.49,,False,False,False,False
T0013958,C001966,2026-01-10 10:54:22,electronics,card_present,US,44.45,,False,False,False,False
T0020774,C001589,2026-01-10 10:54:23,travel,card_not_present,FR,218.71,,False,False,False,False
T0020431,C000696,2026-01-10 10:54:25,gaming,card_present,BR,42.32,,False,False,False,False
T0037757,C000036,2026-01-10 10:54:25,fuel,card_present,DE,78.86,,False,False,False,False
T0037309,C002290,2026-01-10 10:54:29,fuel,card_present,CA,22.09,,False,False,False,False
T0017853,C000630,2026-01-10 10:54:29,travel,card_present,IN,46.82,,False,False,False,False
T0036507,C001723,2026-01-10 10:54:35,grocery,card_not_present,GB,49.63,,False,False,False,False
T0049666,C002033,2026-01-10 10:54:37,digital_content,card_present,GB,16.22,,False,False,False,False
T0009986,C001760,2026-01-10 10:54:38,digital_content,card_present,FR,18.21,,False,False,False,False
T0048892,C001218,2026-01-10 10:54:38,digital_content,card_not_present,IN,19.95,,False,False,False,False
T0019135,C001683,2026-01-10 10:54:39,electronics,card_present,CA,116.79,,False,False,False,False
T0033686,C000750,2026-01-10 10:54:41,travel,card_not_present,IN,69.6,,False,False,False,False
T0034897,C000777,2026-01-10 10:54:41,fashion,card_not_present,DE,31.33,,False,False,False,False
T0004420,C000261,2026-01-10 10:54:43,digital_content,card_present,CA,16.77,,False,False,False,False
T0030714,C000014,2026-01-10 10:54:46,marketplace,card_present,BR,268.1,,False,False,False,False
T0016415,C001679,2026-01-10 10:54:46,fashion,card_not_present,US,43.41,,False,False,False,False
T0004602,C002373,2026-01-10 10:54:48,gaming,card_not_present,IN,11.53,,False,False,False,False
T0008068,C001366,2026-01-10 10:54:50,fashion,card_present,GB,100.53,,False,False,False,False
T0032142,C000102,2026-01-10 10:54:50,travel,card_present,IN,356.9,,False,False,False,False
T0002571,C002006,2026-01-10 10:54:54,fashion,card_not_present,CA,104.66,,False,False,False,False
T0013091,C000177,2026-01-10 10:54:56,grocery,card_not_present,IN,42.43,,False,False,False,False
T0003031,C001832,2026-01-10 10:54:56,grocery,card_not_present,US,21.26,,False,False,False,False
T0034458,C002352,2026-01-10 10:54:56,grocery,card_not_present,FR,15.68,,False,False,False,False
T0036623,C000455,2026-01-10 10:54:59,digital_content,card_not_present,CA,15.73,,False,False,False,False
T0043038,C000714,2026-01-10 10:55:02,travel,card_not_present,GB,172.84,,False,False,False,False
T0037866,C001500,2026-01-10 10:55:02,fuel,card_not_present,BR,38.49,,False,False,False,False
T0043765,C000021,2026-01-10 10:55:04,fashion,card_not_present,IN,130.58,,False,False,False,False
T0030396,C000236,2026-01-10 10:55:07,gaming,card_not_present,CA,10.4,,False,False,False,False
T0011464,C002217,2026-01-10 10:55:09,grocery,card_present,GB,18.22,,False,False,False,False
T0001791,C001461,2026-01-10 10:55:09,marketplace,card_present,US,57.51,,False,False,False,False
T0030836,C002073,2026-01-10 10:55:10,fuel,card_not_present,US,17.24,,False,False,False,False
T0022931,C000123,2026-01-10 10:55:10,grocery,card_present,CA,29.53,,False,False,False,False
T0045879,C000625,2026-01-10 10:55:16,digital_content,card_not_present,GB,11.27,,False,False,False,False
T0022693,C000167,2026-01-10 10:55:18,gaming,card_present,IN,18.48,,False,False,False,False
T0026887,C000083,2026-01-10 10:55:22,digital_content,card_not_present,US,19.61,,False,False,False,False
T0029580,C001395,2026-01-10 10:55:22,grocery,card_present,GB,54.66,,False,False,False,False
T0019110,C000366,2026-01-10 10:55:24,digital_content,card_not_present,GB,24.06,,False,False,False,False
T0016900,C001981,2026-01-10 10:55:28,digital_content,card_not_present,US,29.94,,False,False,False,False
T0001810,C002399,2026-01-10 10:55:31,electronics,card_not_present,GB,321.99,,False,False,False,False
T0028460,C000901,2026-01-10 10:55:32,digital_content,card_not_present,BR,57.23,,False,False,False,False
T0049235,C002273,2026-01-10 10:55:35,electronics,card_not_present,BR,62.76,,False,False,False,False
T0006631,C001214,2026-01-10 10:55:36,electronics,card_not_present,US,119.7,,False,False,False,False
T0034116,C002314,2026-01-10 10:55:38,marketplace,card_present,FR,23.76,,False,False,False,False
T0029963,C001133,2026-01-10 10:55:39,travel,card_not_present,US,106.46,,False,False,False,False
T0039917,C000173,2026-01-10 10:55:39,fashion,card_present,DE,30.78,,False,False,False,False
T0003487,C000851,2026-01-10 10:55:43,fuel,card_present,BR,24.52,,False,False,False,False
T0005368,C001457,2026-01-10 10:55:43,fashion,card_not_present,US,23.41,,False,False,False,False
T0044613,C001399,2026-01-10 10:55:44,marketplace,card_present,FR,132.55,,False,False,False,False
T0035309,C000349,2026-01-10 10:55:45,fuel,card_present,BR,33.64,,False,False,False,False
T0041177,C002459,2026-01-10 10:55:45,fuel,card_present,IN,44.12,,False,False,False,False
T0021589,C000361,2026-01-10 10:55:47,grocery,card_present,CA,33.46,,False,False,False,False
T0028105,C001204,2026-01-10 10:55:47,marketplace,card_not_present,DE,57.88,,False,False,False,False
T0043665,C001619,2026-01-10 10:55:47,fashion,card_present,DE,66.84,,False,False,False,False
T0008224,C002070,2026-01-10 10:55:48,marketplace,card_not_present,BR,43.51,,False,False,False,False
T0031187,C000766,2026-01-10 10:55:50,gaming,card_not_present,FR,53.66,,False,False,False,False
T0043358,C000220,2026-01-10 10:55:50,marketplace,card_not_present,CA,65.03,,False,False,False,False
T0027717,C000723,2026-01-10 10:55:59,fashion,card_not_present,FR,131.0,,False,False,False,False
T0048386,C000859,2026-01-10 10:56:01,fashion,card_not_present,CA,100.66,,False,False,False,False
T0041702,C000945,2026-01-10 10:56:04,gaming,card_not_present,BR,69.75,,False,False,False,False
T0037242,C000468,2026-01-10 10:56:06,grocery,card_present,DE,25.91,,False,False,False,False
T0022198,C000392,2026-01-10 10:56:11,marketplace,card_present,DE,66.02,,False,False,False,False
T0022418,C002030,2026-01-10 10:56:12,digital_content,card_present,DE,13.87,,False,False,False,False
T0008874,C002072,2026-01-10 10:56:13,marketplace,card_not_present,GB,93.72,,False,False,False,False
T0033019,C001495,2026-01-10 10:56:13,fashion,card_present,BR,88.89,,False,False,False,False
T0043653,C001685,2026-01-10 10:56:15,marketplace,card_present,BR,65.79,,False,False,False,False
T0046650,C001004,2026-01-10 10:56:16,electronics,card_not_present,BR,129.34,,False,False,False,False
T0022490,C002055,2026-01-10 10:56:17,gaming,card_present,US,42.0,,False,False,False,False
T0032893,C002412,2026-01-10 10:56:18,gaming,card_present,BR,9.81,,False,False,False,False
T0005006,C002377,2026-01-10 10:56:19,travel,card_not_present,CA,60.95,,False,False,False,False
T0039857,C002379,2026-01-10 10:56:24,grocery,card_present,CA,18.13,,False,False,False,False
T0040048,C000045,2026-01-10 10:56:27,digital_content,card_not_present,US,14.98,,False,False,False,False
T0044038,C001984,2026-01-10 10:56:29,marketplace,card_not_present,FR,23.44,,False,False,False,False
T0041152,C000068,2026-01-10 10:56:30,travel,card_not_present,BR,234.53,,False,False,False,False
T0007030,C002298,2026-01-10 10:56:30,fuel,card_present,IN,45.54,,False,False,False,False
T0039660,C002169,2026-01-10 10:56:31,travel,card_not_present,GB,108.88,,False,False,False,False
T0033712,C000984,2026-01-10 10:56:31,gaming,card_not_present,GB,17.01,,False,False,False,False
T0001385,C000966,2026-01-10 10:56:33,fuel,card_present,GB,28.66,,False,False,False,False
T0017652,C002190,2026-01-10 10:56:34,travel,card_present,CA,114.82,,False,False,False,False
T0030629,C000796,2026-01-10 10:56:39,fuel,card_not_present,GB,25.26,,False,False,False,False
T0042136,C000406,2026-01-10 10:56:42,fashion,card_not_present,BR,68.0,,False,False,False,False
T0008744,C000298,2026-01-10 10:56:42,marketplace,card_not_present,FR,58.02,,False,False,False,False
T0035692,C000911,2026-01-10 10:56:43,digital_content,card_present,GB,20.96,,False,False,False,False
T0036908,C002108,2026-01-10 10:56:43,electronics,card_present,FR,150.17,,False,False,False,False
T0022149,C001549,2026-01-10 10:56:43,marketplace,card_present,IN,29.0,,False,False,False,False
T0006122,C001495,2026-01-10 10:56:44,grocery,card_not_present,FR,23.14,,False,False,False,False
T0020027,C000232,2026-01-10 10:56:45,fashion,card_present,IN,58.93,,False,False,False,False
T0030326,C001854,2026-01-10 10:56:47,marketplace,card_not_present,DE,39.89,,False,False,False,False
T0044167,C002044,2026-01-10 10:56:54,travel,card_not_present,FR,488.28,,False,False,False,False
T0045148,C000882,2026-01-10 10:56:58,electronics,card_present,BR,29.13,,False,False,False,False
T0012527,C001127,2026-01-10 10:56:59,travel,card_present,DE,114.45,,False,False,False,False
T0024203,C002431,2026-01-10 10:56:59,digital_content,card_present,CA,45.99,,False,False,False,False
T0038964,C000204,2026-01-10 10:57:00,fuel,card_present,US,25.67,,False,False,False,False
T0017724,C000969,2026-01-10 10:57:00,gaming,card_not_present,BR,26.18,,False,False,False,False
T0049127,C002011,2026-01-10 10:57:00,gaming,card_not_present,DE,7.73,,False,False,False,False
T0017864,C000704,2026-01-10 10:57:01,fashion,card_not_present,GB,44.44,,False,False,False,False
T0006334,C000241,2026-01-10 10:57:02,gaming,card_present,GB,33.69,,False,False,False,False
T0013838,C000701,2026-01-10 10:57:02,electronics,card_present,DE,1123.96,,False,False,False,False
T0003614,C000186,2026-01-10 10:57:03,fashion,card_present,CA,54.92,,False,False,False,False
T0038747,C000434,2026-01-10 10:57:10,gaming,card_not_present,DE,18.17,,False,False,False,False
T0013987,C000628,2026-01-10 10:57:12,travel,card_not_present,CA,121.1,,False,False,False,False
T0036156,C001216,2026-01-10 10:57:12,gaming,card_not_present,CA,11.79,,False,False,False,False
T0016941,C000766,2026-01-10 10:57:15,electronics,card_present,CA,374.03,,False,False,False,False
T0038221,C001166,2026-01-10 10:57:16,fashion,card_not_present,FR,41.74,,False,False,False,False
T0040326,C001036,2026-01-10 10:57:17,travel,card_not_present,DE,186.09,,False,False,False,False
T0025037,C001241,2026-01-10 10:57:20,electronics,card_present,CA,89.07,,False,False,False,False
T0036725,C002016,2026-01-10 10:57:26,gaming,card_not_present,GB,27.95,,False,False,False,False
T0019494,C001663,2026-01-10 10:57:28,travel,card_not_present,BR,191.22,,False,False,False,False
T0026153,C000047,2026-01-10 10:57:28,gaming,card_not_present,FR,16.73,,False,False,False,False
T0014756,C002394,2026-01-10 10:57:30,fashion,card_not_present,GB,86.52,,False,False,False,False
T0000296,C001302,2026-01-10 10:57:31,marketplace,card_present,BR,56.52,,False,False,False,False
T0012325,C002303,2026-01-10 10:57:32,marketplace,card_present,GB,77.13,,False,False,False,False
T0018445,C000187,2026-01-10 10:57:37,fashion,card_present,IN,63.56,,False,False,False,False
T0012807,C000206,2026-01-10 10:57:39,travel,card_not_present,US,223.94,,False,False,False,False
T0019299,C000140,2026-01-10 10:57:39,digital_content,card_present,DE,21.42,,False,False,False,False
T0017672,C000205,2026-01-10 10:57:40,marketplace,card_present,BR,54.85,,False,False,False,False
T0001630,C000318,2026-01-10 10:57:40,gaming,card_present,DE,48.86,,False,False,False,False
T0004212,C001776,2026-01-10 10:57:43,electronics,card_present,DE,271.94,,False,False,False,False
T0030647,C000780,2026-01-10 10:57:50,digital_content,card_present,US,24.73,,False,False,False,False
T0002631,C002340,2026-01-10 10:57:52,digital_content,card_not_present,BR,34.9,,False,False,False,False
T0041778,C000912,2026-01-10 10:57:53,fuel,card_not_present,CA,18.95,,False,False,False,False
T0012359,C002483,2026-01-10 10:57:53,digital_content,card_not_present,DE,5.62,,False,False,False,False
T0036632,C001732,2026-01-10 10:57:54,grocery,card_not_present,BR,42.41,,False,False,False,False
T0023396,C001327,2026-01-10 10:57:55,grocery,card_not_present,US,58.21,,False,False,False,False
T0049734,C000813,2026-01-10 10:57:55,marketplace,card_present,CA,99.93,,False,False,False,False
T0022305,C000857,2026-01-10 10:57:56,marketplace,card_not_present,CA,52.57,,False,False,False,False
T0013331,C001798,2026-01-10 10:57:58,digital_content,card_present,IN,34.75,,False,False,False,False
T0023166,C000834,2026-01-10 10:57:59,travel,card_not_present,DE,512.99,,False,False,False,False
T0022071,C000642,2026-01-10 10:57:59,fuel,card_present,FR,43.99,,False,False,False,False
T0024723,C000768,2026-01-10 10:58:00,fashion,card_present,DE,44.75,,False,False,False,False
T0002122,C002383,2026-01-10 10:58:00,fuel,card_not_present,DE,23.15,,False,False,False,False
T0002099,C001879,2026-01-10 10:58:01,marketplace,card_not_present,CA,104.74,,False,False,False,False
T0037947,C000552,2026-01-10 10:58:03,gaming,card_not_present,CA,17.63,,False,False,False,False
T0000735,C000521,2026-01-10 10:58:04,travel,card_not_present,US,83.44,,False,False,False,False
T0026944,C001823,2026-01-10 10:58:06,fashion,card_not_present,CA,66.36,,False,False,False,False
T0005609,C001520,2026-01-10 10:58:10,fashion,card_not_present,US,43.24,,False,False,False,False
T0009491,C000564,2026-01-10 10:58:11,electronics,card_not_present,FR,280.56,,False,False,False,False
T0000371,C000839,2026-01-10 10:58:15,grocery,card_not_present,DE,22.62,,False,False,False,False
T0007657,C002008,2026-01-10 10:58:16,digital_content,card_not_present,BR,12.77,,False,False,False,False
T0011160,C001881,2026-01-10 10:58:20,digital_content,card_not_present,IN,47.92,,False,False,False,False
T0042169,C000765,2026-01-10 10:58:24,fashion,card_present,CA,102.71,,False,False,False,False
T0047301,C001833,2026-01-10 10:58:25,grocery,card_present,CA,18.22,,False,False,False,False
T0046989,C001574,2026-01-10 10:58:27,fashion,card_not_present,IN,55.87,,False,False,False,False
T0015428,C000590,2026-01-10 10:58:30,grocery,card_not_present,BR,76.99,,False,False,False,False
T0011090,C001377,2026-01-10 10:58:33,travel,card_not_present,CA,67.44,,False,False,False,False
T0041186,C001362,2026-01-10 10:58:37,fuel,card_not_present,FR,18.74,,False,False,False,False
T0035978,C001715,2026-01-10 10:58:38,travel,card_not_present,CA,157.34,,False,False,False,False
T0027102,C000388,2026-01-10 10:58:40,gaming,card_not_present,FR,46.52,,False,False,False,False
T0026184,C001726,2026-01-10 10:58:40,digital_content,card_not_present,DE,23.22,,False,False,False,False
T0045556,C001539,2026-01-10 10:58:43,travel,card_present,BR,59.97,,False,False,False,False
T0021344,C001990,2026-01-10 10:58:46,fuel,card_not_present,DE,18.39,,False,False,False,False
T0013566,C001543,2026-01-10 10:58:46,gaming,card_present,BR,18.11,,False,False,False,False
T0020800,C002013,2026-01-10 10:58:50,electronics,card_present,US,127.27,,False,False,False,False
T0004380,C002324,2026-01-10 10:58:50,electronics,card_not_present,FR,283.45,,False,False,False,False
T0004789,C000766,2026-01-10 10:58:51,gaming,card_present,CA,41.02,,False,False,False,False
T0048193,C001816,2026-01-10 10:58:53,travel,card_not_present,GB,416.13,,False,False,False,False
T0035081,C002144,2026-01-10 10:58:54,fuel,card_not_present,FR,21.89,,False,False,False,False
T0040223,C002261,2026-01-10 10:58:55,marketplace,card_not_present,CA,36.86,,False,False,False,False
T0008169,C001170,2026-01-10 10:58:56,digital_content,card_present,BR,13.54,,False,False,False,False
T0025881,C000647,2026-01-10 10:58:57,fashion,card_not_present,FR,61.66,,False,False,False,False
T0038652,C000015,2026-01-10 10:58:59,digital_content,card_present,IN,58.1,,False,False,False,False
T0010282,C001554,2026-01-10 10:59:00,marketplace,card_present,DE,119.92,,False,False,False,False
T0001357,C000861,2026-01-10 10:59:01,gaming,card_present,GB,18.8,,False,False,False,False
T0023138,C001106,2026-01-10 10:59:03,fuel,card_not_present,BR,34.36,,False,False,False,False
T0030045,C002375,2026-01-10 10:59:07,gaming,card_not_present,DE,11.74,,False,False,False,False
T0019996,C000414,2026-01-10 10:59:09,fuel,card_not_present,CA,58.94,,False,False,False,False
T0032777,C000309,2026-01-10 10:59:09,digital_content,card_not_present,US,44.33,,False,False,False,False
T0026465,C001850,2026-01-10 10:59:10,fuel,card_not_present,DE,29.99,,False,False,False,False
T0028380,C002090,2026-01-10 10:59:11,digital_content,card_present,GB,18.85,,False,False,False,False
T0009985,C000669,2026-01-10 10:59:12,gaming,card_not_present,IN,6.58,,False,False,False,False
T0038037,C000017,2026-01-10 10:59:13,marketplace,card_present,CA,57.7,,False,False,False,False
T0036809,C002092,2026-01-10 10:59:18,travel,card_present,CA,138.47,,False,False,False,False
T0007299,C001076,2026-01-10 10:59:19,electronics,card_present,DE,504.91,,False,False,False,False
T0016252,C000891,2026-01-10 10:59:19,gaming,card_not_present,IN,34.8,,False,False,False,False
T0024655,C002007,2026-01-10 10:59:23,grocery,card_present,CA,42.16,,False,False,False,False
T0002951,C000079,2026-01-10 10:59:23,fashion,card_present,IN,77.48,,False,False,False,False
T0008649,C002044,2026-01-10 10:59:24,gaming,card_present,GB,32.03,,False,False,False,False
T0041037,C001415,2026-01-10 10:59:25,travel,card_present,DE,165.69,,False,False,False,False
T0043854,C000889,2026-01-10 10:59:30,fashion,card_not_present,DE,96.34,,False,False,False,False
T0037460,C001657,2026-01-10 10:59:32,grocery,card_present,GB,17.79,,False,False,False,False
T0004866,C001466,2026-01-10 10:59:32,fashion,card_not_present,GB,47.43,,False,False,False,False
T0045774,C000500,2026-01-10 10:59:32,fashion,card_present,FR,57.44,,False,False,False,False
T0038895,C000208,2026-01-10 10:59:33,gaming,card_present,IN,33.61,,False,False,False,False
T0009321,C000723,2026-01-10 10:59:33,fashion,card_not_present,DE,45.73,,False,False,False,False
T0028446,C002130,2026-01-10 10:59:35,digital_content,card_not_present,IN,79.34,,False,False,False,False
T0003711,C000900,2026-01-10 10:59:37,marketplace,card_present,CA,39.94,,False,False,False,False
T0015676,C001797,2026-01-10 10:59:38,gaming,card_present,BR,31.7,,False,False,False,False
T0011501,C000578,2026-01-10 10:59:38,grocery,card_present,CA,20.71,,False,False,False,False
T0005018,C001332,2026-01-10 10:59:39,fashion,card_not_present,BR,72.17,,False,False,False,False
T0042605,C000544,2026-01-10 10:59:39,electronics,card_present,FR,152.78,,False,False,False,False
T0045417,C001259,2026-01-10 10:59:41,electronics,card_not_present,CA,233.52,,False,False,False,False
T0044685,C002078,2026-01-10 10:59:43,grocery,card_present,US,21.95,,False,False,False,False
T0033487,C001587,2026-01-10 10:59:44,gaming,card_present,IN,39.68,,False,False,False,False
T0036707,C001662,2026-01-10 10:59:46,marketplace,card_present,GB,98.71,,False,False,False,False
T0014260,C000762,2026-01-10 10:59:46,gaming,card_present,FR,52.04,,False,False,False,False
T0007550,C001982,2026-01-10 10:59:46,travel,card_not_present,FR,83.09,,False,False,False,False
T0023489,C002087,2026-01-10 10:59:49,electronics,card_not_present,DE,104.08,,False,False,False,False
T0008303,C001228,2026-01-10 10:59:50,digital_content,card_not_present,IN,21.76,,False,False,False,False
T0025599,C000653,2026-01-10 10:59:50,grocery,card_present,US,28.34,,False,False,False,False
T0035916,C002347,2026-01-10 10:59:51,fashion,card_present,DE,39.96,,False,False,False,False
T0042379,C001376,2026-01-10 10:59:53,fashion,card_not_present,BR,83.34,,False,False,False,False
T0018496,C000912,2026-01-10 10:59:53,electronics,card_present,FR,72.12,,False,False,False,False
T0042881,C000347,2026-01-10 10:59:58,travel,card_not_present,GB,118.73,,False,False,False,False
T0029404,C001642,2026-01-10 11:00:04,gaming,card_not_present,FR,23.0,,False,False,False,False
T0020097,C002412,2026-01-10 11:00:05,travel,card_not_present,BR,315.86,,False,False,False,False
T0021396,C001513,2026-01-10 11:00:07,travel,card_present,CA,19.14,,False,False,False,False
T0007748,C000300,2026-01-10 11:00:07,marketplace,card_not_present,CA,63.02,,False,False,False,False
T0001777,C000831,2026-01-10 11:00:08,gaming,card_not_present,DE,10.9,,False,False,False,False
T0046438,C002479,2026-01-10 11:00:09,fashion,card_not_present,FR,28.09,,False,False,False,False
T0001936,C000409,2026-01-10 11:00:13,fuel,card_not_present,DE,41.8,,False,False,False,False
T0025587,C002421,2026-01-10 11:00:13,digital_content,card_not_present,DE,173.27,,False,False,False,False
T0050409,C002136,2026-01-10 11:00:13,fuel,card_not_present,GB,24.4,velocity_burst,True,False,False,False
T0050121,C002096,2026-01-10 11:00:14,marketplace,card_not_present,US,128.8,velocity_burst,True,False,False,False
T0001149,C001723,2026-01-10 11:00:15,fuel,card_present,GB,40.11,,False,False,False,False
T0024401,C001402,2026-01-10 11:00:19,electronics,card_not_present,US,198.0,,False,False,False,False
T0028353,C002114,2026-01-10 11:00:19,fashion,card_present,GB,40.48,,False,False,False,False
T0008521,C001450,2026-01-10 11:00:20,grocery,card_not_present,BR,43.21,,False,False,False,False
T0004859,C000656,2026-01-10 11:00:23,fuel,card_not_present,US,44.73,,False,False,False,False
T0041529,C002389,2026-01-10 11:00:25,fashion,card_not_present,BR,73.24,,False,False,False,False
T0029383,C001208,2026-01-10 11:00:26,grocery,card_not_present,FR,14.64,,False,False,False,False
T0039613,C001568,2026-01-10 11:00:26,electronics,card_present,IN,116.49,,False,False,False,False
T0021618,C000573,2026-01-10 11:00:29,electronics,card_not_present,BR,136.7,,False,False,False,False
T0028034,C000945,2026-01-10 11:00:31,travel,card_present,CA,210.8,,False,False,False,False
T0013889,C002403,2026-01-10 11:00:32,electronics,card_not_present,US,201.76,,False,False,False,False
T0048709,C000810,2026-01-10 11:00:34,fashion,card_not_present,IN,111.08,,False,False,False,False
T0049842,C000018,2026-01-10 11:00:34,travel,card_present,BR,201.81,,False,False,False,False
T0012653,C002125,2026-01-10 11:00:36,marketplace,card_not_present,IN,122.02,,False,False,False,False
T0012317,C000671,2026-01-10 11:00:40,grocery,card_not_present,IN,49.12,,False,False,False,False
T0028205,C001192,2026-01-10 11:00:42,grocery,card_not_present,GB,26.39,,False,False,False,False
T0046009,C001438,2026-01-10 11:00:42,fashion,card_present,IN,75.59,,False,False,False,False
T0010398,C001884,2026-01-10 11:00:42,digital_content,card_present,CA,18.1,,False,False,False,False
T0021279,C002254,2026-01-10 11:00:45,grocery,card_not_present,DE,31.5,,False,False,False,False
T0040104,C001612,2026-01-10 11:00:49,fashion,card_present,DE,44.49,,False,False,False,False
T0005761,C000313,2026-01-10 11:00:50,marketplace,card_not_present,BR,43.69,,False,False,False,False
T0050149,C000755,2026-01-10 11:00:52,travel,card_not_present,IN,40.39,velocity_burst,True,False,False,False
T0006635,C002171,2026-01-10 11:00:53,marketplace,card_present,GB,72.33,,False,False,False,False
T0001417,C001588,2026-01-10 11:00:54,travel,card_not_present,US,62.41,,False,False,False,False
T0026613,C000021,2026-01-10 11:00:55,digital_content,card_not_present,IN,20.73,,False,False,False,False
T0050337,C002420,2026-01-10 11:00:56,electronics,card_not_present,IN,37.01,velocity_burst,True,False,False,False
T0037149,C000031,2026-01-10 11:00:57,grocery,card_present,FR,41.49,,False,False,False,False
T0050294,C001588,2026-01-10 11:00:57,marketplace,card_not_present,CA,31.03,velocity_burst,True,False,False,False
T0004215,C001713,2026-01-10 11:01:03,gaming,card_not_present,BR,20.15,,False,False,False,False
T0029149,C000365,2026-01-10 11:01:05,gaming,card_present,BR,5.79,,False,False,False,False
T0041396,C001029,2026-01-10 11:01:06,fuel,card_present,IN,46.71,,False,False,False,False
T0037527,C000004,2026-01-10 11:01:08,marketplace,card_not_present,GB,48.76,,False,False,False,False
T0019341,C001368,2026-01-10 11:01:09,fashion,card_present,GB,21.63,,False,False,False,False
T0019161,C000577,2026-01-10 11:01:11,marketplace,card_not_present,DE,82.78,,False,False,False,False
T0049855,C001245,2026-01-10 11:01:14,marketplace,card_present,US,58.64,,False,False,False,False
T0021210,C001080,2026-01-10 11:01:15,electronics,card_not_present,IN,290.53,,False,False,False,False
T0029047,C001318,2026-01-10 11:01:15,electronics,card_present,US,182.43,,False,False,False,False
T0043927,C001460,2026-01-10 11:01:17,gaming,card_present,GB,10.67,,False,False,False,False
T0013416,C001329,2026-01-10 11:01:18,gaming,card_not_present,GB,10.28,,False,False,False,False
T0013890,C000957,2026-01-10 11:01:22,electronics,card_present,FR,189.65,,False,False,False,False
T0013892,C001935,2026-01-10 11:01:23,travel,card_present,US,50.13,,False,False,False,False
T0047849,C002376,2026-01-10 11:01:24,electronics,card_present,IN,101.14,,False,False,False,False
T0011383,C000214,2026-01-10 11:01:25,fashion,card_not_present,FR,85.59,,False,False,False,False
T0005176,C000415,2026-01-10 11:01:28,marketplace,card_present,IN,29.72,,False,False,False,False
T0018347,C000661,2026-01-10 11:01:28,gaming,card_present,CA,55.24,,False,False,False,False
T0010188,C000911,2026-01-10 11:01:31,fuel,card_not_present,CA,44.74,,False,False,False,False
T0017385,C000481,2026-01-10 11:01:32,fashion,card_present,FR,63.33,,False,False,False,False
T0035527,C001509,2026-01-10 11:01:32,fashion,card_not_present,CA,37.87,,False,False,False,False
T0050174,C000804,2026-01-10 11:01:32,electronics,card_not_present,US,70.18,velocity_burst,True,False,False,False
T0022119,C001205,2026-01-10 11:01:33,gaming,card_present,GB,56.36,,False,False,False,False
T0000710,C001165,2026-01-10 11:01:39,marketplace,card_present,IN,87.37,,False,False,False,False
T0044233,C001087,2026-01-10 11:01:42,electronics,card_not_present,CA,106.06,,False,False,False,False
T0050151,C000755,2026-01-10 11:01:42,digital_content,card_not_present,GB,30.24,velocity_burst,True,False,False,False
T0003414,C000235,2026-01-10 11:01:43,grocery,card_not_present,BR,32.59,,False,False,False,False
T0040901,C000643,2026-01-10 11:01:43,grocery,card_not_present,GB,28.13,,False,False,False,False
T0044994,C001076,2026-01-10 11:01:43,electronics,card_not_present,US,264.76,,False,False,False,False
T0010035,C001962,2026-01-10 11:01:46,digital_content,card_not_present,IN,11.85,,False,False,False,False
T0007554,C001762,2026-01-10 11:01:47,electronics,card_present,DE,95.64,,False,False,False,False
T0001079,C001045,2026-01-10 11:01:50,grocery,card_present,GB,58.56,,False,False,False,False
T0033908,C002121,2026-01-10 11:01:50,fashion,card_not_present,GB,37.5,,False,False,False,False
T0045697,C001116,2026-01-10 11:01:52,marketplace,card_not_present,BR,65.84,,False,False,False,False
T0027178,C001646,2026-01-10 11:01:53,gaming,card_present,GB,8.14,,False,False,False,False
T0011279,C000453,2026-01-10 11:01:56,fashion,card_present,GB,38.64,,False,False,False,False
T0004598,C000013,2026-01-10 11:01:57,grocery,card_not_present,DE,18.76,,False,False,False,False
T0026443,C002199,2026-01-10 11:01:57,digital_content,card_not_present,BR,28.44,,False,False,False,False
T0019496,C002236,2026-01-10 11:02:01,fashion,card_not_present,FR,108.28,,False,False,False,False
T0028496,C001027,2026-01-10 11:02:03,fuel,card_present,FR,25.06,,False,False,False,False
T0040871,C000215,2026-01-10 11:02:04,electronics,card_not_present,GB,243.03,,False,False,False,False
