card_id,tx_count,total_amount,fraud_tx,velocity_hits,high_amount_hits,any_rule_hits,fraud_rate_card,rule_hit_rate,status
C000813,24,13840.13,1,0,1,1,0.041666666666666664,0.041666666666666664,High Risk (Fraud & Rules)
C000814,21,1009.16,0,0,0,0,0.0,0.0,Low Risk
C000815,17,1174.03,0,0,0,0,0.0,0.0,Low Risk
C000816,22,1198.37,0,0,0,0,0.0,0.0,Low Risk
C000817,20,1620.74,0,0,0,0,0.0,0.0,Low Risk
C000818,28,2099.97,0,0,0,0,0.0,0.0,Low Risk
C000819,12,923.7199999999999,0,0,0,0,0.0,0.0,Low Risk
C000820,16,1454.0,0,0,0,0,0.0,0.0,Low Risk
C000821,21,1747.5,0,0,0,0,0.0,0.0,Low Risk
C000822,18,1394.04,0,0,0,0,0.0,0.0,Low Risk
C000823,24,1853.99,0,0,0,0,0.0,0.0,Low Risk
C000824,11,582.6800000000001,0,0,0,0,0.0,0.0,Low Risk
C000825,21,2088.16,0,0,0,0,0.0,0.0,Low Risk
C000826,24,1404.14,0,0,0,0,0.0,0.0,Low Risk
C000827,21,1292.26,0,0,0,0,0.0,0.0,Low Risk
C000828,23,2693.83,0,0,0,0,0.0,0.0,Low Risk
C000829,20,1606.83,0,0,0,0,0.0,0.0,Low Risk
C000830,18,1817.53,0,0,0,0,0.0,0.0,Low Risk
C000831,23,1550.52,0,0,0,0,0.0,0.0,Low Risk
C000832,20,1772.44,0,0,0,0,0.0,0.0,Low Risk
C000833,17,2082.06,0,0,0,0,0.0,0.0,Low Risk
C000834,18,1722.95,0,0,0,0,0.0,0.0,Low Risk
C000835,18,906.37,0,0,0,0,0.0,0.0,Low Risk
C000836,31,2542.54,0,0,0,0,0.0,0.0,Low Risk
C000837,19,1731.41,0,0,0,0,0.0,0.0,Low Risk
C000838,15,1469.8600000000001,0,0,0,0,0.0,0.0,Low Risk
C000839,21,1578.5,0,0,0,0,0.0,0.0,Low Risk
C000840,20,2305.76,0,0,0,0,0.0,0.0,Low Risk
C000841,16,1352.13,0,0,0,0,0.0,0.0,Low Risk
C000842,20,1447.92,0,0,0,0,0.0,0.0,Low Risk
C000843,25,2042.08,0,0,0,0,0.0,0.0,Low Risk
C000844,14,502.9,0,0,0,0,0.0,0.0,Low Risk
C000845,19,1868.4099999999999,0,0,0,0,0.0,0.0,Low Risk
C000846,19,1422.76,0,0,0,0,0.0,0.0,Low Risk
C000847,18,1109.92,0,0,0,0,0.0,0.0,Low Risk
C000848,22,1786.63,0,0,0,0,0.0,0.0,Low Risk
C000849,28,2171.17,0,0,0,0,0.0,0.0,Low Risk
C000850,21,1203.66,0,0,0,0,0.0,0.0,Low Risk
C000851,25,1318.46,0,0,0,0,0.0,0.0,Low Risk
C000852,20,995.88,0,0,0,0,0.0,0.0,Low Risk
C000853,18,1090.41,0,0,0,0,0.0,0.0,Low Risk
C000854,26,1635.87,0,0,0,0,0.0,0.0,Low Risk
C000855,21,1454.6399999999999,0,0,0,0,0.0,0.0,Low Risk
C000856,19,1077.79,0,0,0,0,0.0,0.0,Low Risk
C000857,27,2595.59,0,0,0,0,0.0,0.0,Low Risk
C000858,19,1630.56,0,0,0,0,0.0,0.0,Low Risk
C000859,27,2894.69,0,0,0,0,0.0,0.0,Low Risk
C000860,25,1915.09,0,0,0,0,0.0,0.0,Low Risk
C000861,17,1621.22,0,0,0,0,0.0,0.0,Low Risk
C000862,20,1017.04,0,0,0,0,0.0,0.0,Low Risk
C000863,20,2938.51,0,0,0,0,0.0,0.0,Low Risk
C000864,13,1126.0900000000001,0,0,0,0,0.0,0.0,Low Risk
C000865,22,1097.82,0,0,0,0,0.0,0.0,Low Risk
C000866,14,633.35,0,0,0,0,0.0,0.0,Low Risk
C000867,20,1609.57,0,0,0,0,0.0,0.0,Low Risk
C000868,17,1240.25,0,0,0,0,0.0,0.0,Low Risk
C000869,15,1055.83,0,0,0,0,0.0,0.0,Low Risk
C000870,20,1695.92,0,0,0,0,0.0,0.0,Low Risk
C000871,27,2983.38,0,0,0,0,0.0,0.0,Low Risk
C000872,24,1895.76,0,0,0,0,0.0,0.0,Low Risk
C000873,19,1658.4,0,0,0,0,0.0,0.0,Low Risk
C000874,22,1099.52,0,0,0,0,0.0,0.0,Low Risk
C000875,28,1903.29,0,0,0,0,0.0,0.0,Low Risk
C000876,29,2317.4300000000003,0,0,0,0,0.0,0.0,Low Risk
C000877,15,965.52,0,0,0,0,0.0,0.0,Low Risk
C000878,19,2372.91,0,0,0,0,0.0,0.0,Low Risk
C000879,15,695.91,0,0,0,0,0.0,0.0,Low Risk
C000880,16,2067.82,0,0,0,0,0.0,0.0,Low Risk
C000881,29,3605.57,0,0,0,0,0.0,0.0,Low Risk
C000882,14,1109.01,0,0,0,0,0.0,0.0,Low Risk
C000883,21,1795.92,0,0,0,0,0.0,0.0,Low Risk
C000884,24,1506.7,0,0,0,0,0.0,0.0,Low Risk
C000885,14,1086.74,0,0,0,0,0.0,0.0,Low Risk
C000886,20,1282.96,0,0,0,0,0.0,0.0,Low Risk
C000887,18,1138.82,0,0,0,0,0.0,0.0,Low Risk
C000888,20,1936.62,0,0,0,0,0.0,0.0,Low Risk
C000889,25,2062.0,0,0,0,0,0.0,0.0,Low Risk
C000890,12,995.26,0,0,0,0,0.0,0.0,Low Risk
C000891,17,1493.37,0,0,0,0,0.0,0.0,Low Risk
C000892,16,1303.68,0,0,0,0,0.0,0.0,Low Risk
C000893,21,1175.13,0,0,0,0,0.0,0.0,Low Risk
C000894,10,399.88,0,0,0,0,0.0,0.0,Low Risk
C000895,22,1519.99,0,0,0,0,0.0,0.0,Low Risk
C000896,24,1645.91,0,0,0,0,0.0,0.0,Low Risk
C000897,21,1188.7,0,0,0,0,0.0,0.0,Low Risk
C000898,22,2087.81,0,0,0,0,0.0,0.0,Low Risk
C000899,21,2334.81,0,0,0,0,0.0,0.0,Low Risk
C000900,26,7046.02,1,0,0,0,0.038461538461538464,0.0,Low Risk
C000901,18,1306.19,0,0,0,0,0.0,0.0,Low Risk
C000902,28,1688.95,0,0,0,0,0.0,0.0,Low Risk
C000903,16,2008.31,0,0,0,0,0.0,0.0,Low Risk
C000904,26,1648.81,0,0,0,0,0.0,0.0,Low Risk
C000905,18,1520.22,0,0,0,0,0.0,0.0,Low Risk
C000906,23,2068.4900000000002,0,0,0,0,0.0,0.0,Low Risk
C000907,29,2560.16,0,0,0,0,0.0,0.0,Low Risk
C000908,10,389.39,0,0,0,0,0.0,0.0,Low Risk
C000909,22,1108.55,0,0,0,0,0.0,0.0,Low Risk
C000910,14,1113.78,0,0,0,0,0.0,0.0,Low Risk
C000911,15,987.0799999999999,0,0,0,0,0.0,0.0,Low Risk
C000912,28,1853.0800000000002,0,0,0,0,0.0,0.0,Low Risk
C000913,18,1365.67,0,0,0,0,0.0,0.0,Low Risk
C000914,15,866.97,0,0,0,0,0.0,0.0,Low Risk
C000915,16,1536.31,0,0,0,0,0.0,0.0,Low Risk
C000916,22,2629.95,0,0,0,0,0.0,0.0,Low Risk
C000917,19,1146.72,0,0,0,0,0.0,0.0,Low Risk
C000918,19,1257.2,0,0,0,0,0.0,0.0,Low Risk
C000919,19,1717.99,0,0,0,0,0.0,0.0,Low Risk
C000920,14,1058.85,0,0,0,0,0.0,0.0,Low Risk
C000921,17,1193.73,0,0,0,0,0.0,0.0,Low Risk
C000922,20,1089.61,0,0,0,0,0.0,0.0,Low Risk
C000923,20,11021.09,1,0,1,1,0.05,0.05,High Risk (Fraud & Rules)
C000924,18,1895.1299999999999,0,0,0,0,0.0,0.0,Low Risk
C000925,18,1612.63,0,0,0,0,0.0,0.0,Low Risk
C000926,19,1920.0700000000002,0,0,0,0,0.0,0.0,Low Risk
C000927,26,9883.44,1,0,1,1,0.038461538461538464,0.038461538461538464,High Risk (Fraud & Rules)
C000928,23,2534.7,0,0,0,0,0.0,0.0,Low Risk
C000929,15,1074.06,0,0,0,0,0.0,0.0,Low Risk
C000930,18,1292.56,0,0,0,0,0.0,0.0,Low Risk
C000931,16,909.7,0,0,0,0,0.0,0.0,Low Risk
C000932,20,1316.72,0,0,0,0,0.0,0.0,Low Risk
C000933,14,531.86,0,0,0,0,0.0,0.0,Low Risk
C000934,15,1188.0,0,0,0,0,0.0,0.0,Low Risk
C000935,19,816.14,0,0,0,0,0.0,0.0,Low Risk
C000936,15,964.52,0,0,0,0,0.0,0.0,Low Risk
C000937,17,718.9,0,0,0,0,0.0,0.0,Low Risk
C000938,20,2218.23,0,0,0,0,0.0,0.0,Low Risk
C000939,22,1489.05,0,0,0,0,0.0,0.0,Low Risk
C000940,11,571.11,0,0,0,0,0.0,0.0,Low Risk
C000941,17,1332.74,0,0,0,0,0.0,0.0,Low Risk
C000942,24,1800.2,0,0,0,0,0.0,0.0,Low Risk
C000943,26,2011.61,0,0,0,0,0.0,0.0,Low Risk
C000944,24,1515.37,0,0,0,0,0.0,0.0,Low Risk
C000945,16,1180.14,0,0,0,0,0.0,0.0,Low Risk
C000946,20,1565.75,0,0,0,0,0.0,0.0,Low Risk
C000947,18,1842.37,0,0,0,0,0.0,0.0,Low Risk
C000948,26,9604.1,1,0,1,1,0.038461538461538464,0.038461538461538464,High Risk (Fraud & Rules)
C000949,18,10800.150000000001,1,0,1,1,0.05555555555555555,0.05555555555555555,High Risk (Fraud & Rules)
C000950,16,986.52,0,0,0,0,0.0,0.0,Low Risk
C000951,21,1512.76,0,0,0,0,0.0,0.0,Low Risk
C000952,23,1199.57,0,0,0,0,0.0,0.0,Low Risk
C000953,9,511.33000000000004,0,0,0,0,0.0,0.0,Low Risk
C000954,25,3274.29,0,0,0,0,0.0,0.0,Low Risk
C000955,20,1671.03,0,0,0,0,0.0,0.0,Low Risk
C000956,13,1354.94,0,0,0,0,0.0,0.0,Low Risk
C000957,26,2644.07,0,0,0,0,0.0,0.0,Low Risk
C000958,12,667.62,0,0,0,0,0.0,0.0,Low Risk
C000959,20,2063.7,0,0,0,0,0.0,0.0,Low Risk
C000960,19,2877.4,0,0,0,0,0.0,0.0,Low Risk
C000961,13,7107.92,1,0,1,1,0.07692307692307693,0.07692307692307693,High Risk (Fraud & Rules)
C000962,18,1983.69,0,0,0,0,0.0,0.0,Low Risk
C000963,21,909.24,0,0,0,0,0.0,0.0,Low Risk
C000964,17,2177.07,0,0,0,0,0.0,0.0,Low Risk
C000965,20,1530.32,0,0,0,0,0.0,0.0,Low Risk
C000966,17,1275.9099999999999,0,0,0,0,0.0,0.0,Low Risk
C000967,16,988.66,0,0,0,0,0.0,0.0,Low Risk
C000968,14,784.94,0,0,0,0,0.0,0.0,Low Risk
C000969,17,1044.19,0,0,0,0,0.0,0.0,Low Risk
C000970,13,2249.8,0,0,0,0,0.0,0.0,Low Risk
C000971,18,1047.23,0,0,0,0,0.0,0.0,Low Risk
C000972,18,2288.28,0,0,0,0,0.0,0.0,Low Risk
C000973,17,1354.98,0,0,0,0,0.0,0.0,Low Risk
C000974,18,1929.02,0,0,0,0,0.0,0.0,Low Risk
C000975,18,1308.41,0,0,0,0,0.0,0.0,Low Risk
C000976,21,998.7,0,0,0,0,0.0,0.0,Low Risk
C000977,19,1751.48,0,0,0,0,0.0,0.0,Low Risk
C000978,16,1657.72,0,0,0,0,0.0,0.0,Low Risk
C000979,21,1217.63,0,0,0,0,0.0,0.0,Low Risk
C000980,21,1119.01,0,0,0,0,0.0,0.0,Low Risk
C000981,28,2837.39,0,0,0,0,0.0,0.0,Low Risk
C000982,24,2024.6,0,0,0,0,0.0,0.0,Low Risk
C000983,15,1078.67,0,0,0,0,0.0,0.0,Low Risk
C000984,28,2283.45,0,0,0,0,0.0,0.0,Low Risk
C000985,23,1988.3799999999999,0,0,0,0,0.0,0.0,Low Risk
C000986,24,1844.44,0,0,0,0,0.0,0.0,Low Risk
C000987,12,1328.3700000000001,0,0,0,0,0.0,0.0,Low Risk
C000988,24,2024.29,0,0,0,0,0.0,0.0,Low Risk
C000989,18,1130.0,0,0,0,0,0.0,0.0,Low Risk
C000990,15,1121.23,0,0,0,0,0.0,0.0,Low Risk
C000991,16,947.89,0,0,0,0,0.0,0.0,Low Risk
C000992,19,1618.8,0,0,0,0,0.0,0.0,Low Risk
C000993,17,948.0400000000001,0,0,0,0,0.0,0.0,Low Risk
C000994,20,1706.32,0,0,0,0,0.0,0.0,Low Risk
C000995,24,2525.85,0,0,0,0,0.0,0.0,Low Risk
C000996,13,940.76,0,0,0,0,0.0,0.0,Low Risk
C000997,22,1341.26,0,0,0,0,0.0,0.0,Low Risk
C000998,15,622.4,0,0,0,0,0.0,0.0,Low Risk
C000999,11,524.19,0,0,0,0,0.0,0.0,Low Risk
C001000,22,1288.7,0,0,0,0,0.0,0.0,Low Risk
C001001,23,1981.3,0,0,0,0,0.0,0.0,Low Risk
C001002,26,2525.17,0,0,0,0,0.0,0.0,Low Risk
C001003,15,1960.93,0,0,0,0,0.0,0.0,Low Risk
C001004,20,1505.86,0,0,0,0,0.0,0.0,Low Risk
C001005,21,1501.5,0,0,0,0,0.0,0.0,Low Risk
C001006,17,1265.81,0,0,0,0,0.0,0.0,Low Risk
C001007,26,2459.86,0,0,0,0,0.0,0.0,Low Risk
C001008,31,1944.22,0,0,0,0,0.0,0.0,Low Risk
C001009,32,8879.4,1,0,1,1,0.03125,0.03125,High Risk (Fraud & Rules)
C001010,22,2929.21,0,0,0,0,0.0,0.0,Low Risk
C001011,24,1642.78,0,0,0,0,0.0,0.0,Low Risk
C001012,14,622.6899999999999,0,0,0,0,0.0,0.0,Low Risk
C001013,17,1630.64,0,0,0,0,0.0,0.0,Low Risk
C001014,19,2220.8,0,0,0,0,0.0,0.0,Low Risk
C001015,14,522.66,0,0,0,0,0.0,0.0,Low Risk
C001016,26,1741.76,0,0,0,0,0.0,0.0,Low Risk
C001017,20,1863.6,0,0,0,0,0.0,0.0,Low Risk
C001018,22,1525.77,0,0,0,0,0.0,0.0,Low Risk
C001019,20,857.9200000000001,0,0,0,0,0.0,0.0,Low Risk
C001020,28,2555.29,0,0,0,0,0.0,0.0,Low Risk
C001021,18,2001.38,0,0,0,0,0.0,0.0,Low Risk
C001022,15,874.21,0,0,0,0,0.0,0.0,Low Risk
C001023,24,1847.84,0,0,0,0,0.0,0.0,Low Risk
C001024,16,1033.02,0,0,0,0,0.0,0.0,Low Risk
C001025,18,1132.81,0,0,0,0,0.0,0.0,Low Risk
C001026,17,1596.73,0,0,0,0,0.0,0.0,Low Risk
C001027,14,1216.95,0,0,0,0,0.0,0.0,Low Risk
C001028,19,1219.79,0,0,0,0,0.0,0.0,Low Risk
C001029,22,1818.66,0,0,0,0,0.0,0.0,Low Risk
C001030,25,2401.44,0,0,0,0,0.0,0.0,Low Risk
C001031,19,12401.82,1,0,1,1,0.05263157894736842,0.05263157894736842,High Risk (Fraud & Rules)
C001032,24,1762.29,0,0,0,0,0.0,0.0,Low Risk
C001033,19,2319.13,0,0,0,0,0.0,0.0,Low Risk
C001034,16,1191.07,0,0,0,0,0.0,0.0,Low Risk
C001035,27,1450.19,0,0,0,0,0.0,0.0,Low Risk
C001036,18,1377.09,0,0,0,0,0.0,0.0,Low Risk
C001037,21,1988.11,0,0,0,0,0.0,0.0,Low Risk
C001038,24,2073.52,0,0,0,0,0.0,0.0,Low Risk
C001039,21,12985.28,1,0,1,1,0.047619047619047616,0.047619047619047616,High Risk (Fraud & Rules)
C001040,24,1630.55,0,0,0,0,0.0,0.0,Low Risk
C001041,19,1680.71,0,0,0,0,0.0,0.0,Low Risk
C001042,28,3253.61,0,0,0,0,0.0,0.0,Low Risk
C001043,20,1200.87,0,0,0,0,0.0,0.0,Low Risk
C001044,22,1865.05,0,0,0,0,0.0,0.0,Low Risk
C001045,19,1311.7,0,0,0,0,0.0,0.0,Low Risk
C001046,17,8440.75,1,0,1,1,0.058823529411764705,0.058823529411764705,High Risk (Fraud & Rules)
C001047,20,987.71,0,0,0,0,0.0,0.0,Low Risk
C001048,20,1057.6,0,0,0,0,0.0,0.0,Low Risk
C001049,19,2076.15,0,0,0,0,0.0,0.0,Low Risk
C001050,19,1513.95,0,0,0,0,0.0,0.0,Low Risk
C001051,19,754.47,0,0,0,0,0.0,0.0,Low Risk
C001052,18,1387.16,0,0,0,0,0.0,0.0,Low Risk
C001053,17,1414.53,0,0,0,0,0.0,0.0,Low Risk
C001054,18,1690.0500000000002,0,0,0,0,0.0,0.0,Low Risk
C001055,21,1326.43,0,0,0,0,0.0,0.0,Low Risk
C001056,19,2304.0099999999998,0,0,0,0,0.0,0.0,Low Risk
C001057,16,1285.3600000000001,0,0,0,0,0.0,0.0,Low Risk
C001058,25,1783.7,0,0,0,0,0.0,0.0,Low Risk
C001059,18,948.96,0,0,0,0,0.0,0.0,Low Risk
C001060,23,2355.22,0,0,0,0,0.0,0.0,Low Risk
C001061,23,1297.2,0,0,0,0,0.0,0.0,Low Risk
C001062,19,799.01,0,0,0,0,0.0,0.0,Low Risk
C001063,15,731.13,0,0,0,0,0.0,0.0,Low Risk
C001064,24,2242.64,0,0,0,0,0.0,0.0,Low Risk
C001065,26,1726.58,0,0,0,0,0.0,0.0,Low Risk
C001066,14,1242.0900000000001,0,0,0,0,0.0,0.0,Low Risk
C001067,15,1029.07,0,0,0,0,0.0,0.0,Low Risk
C001068,17,1097.09,0,0,0,0,0.0,0.0,Low Risk
C001069,25,1806.77,0,0,0,0,0.0,0.0,Low Risk
C001070,20,1212.83,0,0,0,0,0.0,0.0,Low Risk
C001071,24,1859.6,0,0,0,0,0.0,0.0,Low Risk
C001072,28,2645.94,0,0,0,0,0.0,0.0,Low Risk
C001073,24,1996.9099999999999,0,0,0,0,0.0,0.0,Low Risk
C001074,24,2137.79,0,0,0,0,0.0,0.0,Low Risk
C001075,14,1242.08,0,0,0,0,0.0,0.0,Low Risk
C001076,12,2203.71,0,0,0,0,0.0,0.0,Low Risk
C001077,18,1367.96,0,0,0,0,0.0,0.0,Low Risk
C001078,20,2217.11,0,0,0,0,0.0,0.0,Low Risk
C001079,21,2818.95,0,0,0,0,0.0,0.0,Low Risk
C001080,20,1742.65,0,0,0,0,0.0,0.0,Low Risk
C001081,26,1368.71,0,0,0,0,0.0,0.0,Low Risk
C001082,15,796.6899999999999,0,0,0,0,0.0,0.0,Low Risk
C001083,14,1141.0,0,0,0,0,0.0,0.0,Low Risk
C001084,18,1795.93,0,0,0,0,0.0,0.0,Low Risk
C001085,25,1946.38,0,0,0,0,0.0,0.0,Low Risk
C001086,25,1606.34,0,0,0,0,0.0,0.0,Low Risk
C001087,27,2325.05,0,0,0,0,0.0,0.0,Low Risk
C001088,27,13047.1,1,0,1,1,0.037037037037037035,0.037037037037037035,High Risk (Fraud & Rules)
C001089,19,5414.55,1,0,0,0,0.05263157894736842,0.0,Low Risk
C001090,19,2860.67,0,0,0,0,0.0,0.0,Low Risk
C001091,19,1220.6399999999999,0,0,0,0,0.0,0.0,Low Risk
C001092,17,824.09,0,0,0,0,0.0,0.0,Low Risk
C001093,24,1912.05,0,0,0,0,0.0,0.0,Low Risk
C001094,25,1257.6,0,0,0,0,0.0,0.0,Low Risk
C001095,24,13260.7,1,0,1,1,0.041666666666666664,0.041666666666666664,High Risk (Fraud & Rules)
C001096,25,2124.54,0,0,0,0,0.0,0.0,Low Risk
C001097,13,1083.25,0,0,0,0,0.0,0.0,Low Risk
C001098,25,1553.62,0,0,0,0,0.0,0.0,Low Risk
C001099,23,2287.27,0,0,0,0,0.0,0.0,Low Risk
C001100,20,1477.01,0,0,0,0,0.0,0.0,Low Risk
C001101,20,1919.8,0,0,0,0,0.0,0.0,Low Risk
C001102,23,1647.96,0,0,0,0,0.0,0.0,Low Risk
C001103,24,1717.22,0,0,0,0,0.0,0.0,Low Risk
C001104,18,987.06,0,0,0,0,0.0,0.0,Low Risk
C001105,20,11142.88,1,0,1,1,0.05,0.05,High Risk (Fraud & Rules)
C001106,13,968.2900000000001,0,0,0,0,0.0,0.0,Low Risk
C001107,20,11080.07,1,0,1,1,0.05,0.05,High Risk (Fraud & Rules)
C001108,19,1393.1100000000001,0,0,0,0,0.0,0.0,Low Risk
C001109,8,572.35,0,0,0,0,0.0,0.0,Low Risk
C001110,14,972.41,0,0,0,0,0.0,0.0,Low Risk
C001111,17,1428.21,0,0,0,0,0.0,0.0,Low Risk
C001112,16,1350.31,0,0,0,0,0.0,0.0,Low Risk
C001113,21,1258.3700000000001,0,0,0,0,0.0,0.0,Low Risk
C001114,17,1471.95,0,0,0,0,0.0,0.0,Low Risk
C001115,20,1528.67,0,0,0,0,0.0,0.0,Low Risk
C001116,23,1323.22,0,0,0,0,0.0,0.0,Low Risk
C001117,23,1578.75,0,0,0,0,0.0,0.0,Low Risk
C001118,23,2127.72,0,0,0,0,0.0,0.0,Low Risk
C001119,17,783.09,0,0,0,0,0.0,0.0,Low Risk
C001120,19,2710.56,0,0,0,0,0.0,0.0,Low Risk
C001121,23,8537.519999999999,1,0,1,1,0.043478260869565216,0.043478260869565216,High Risk (Fraud & Rules)
C001122,23,1205.52,0,0,0,0,0.0,0.0,Low Risk
C001123,19,1809.3700000000001,0,0,0,0,0.0,0.0,Low Risk
C001124,23,1937.34,0,0,0,0,0.0,0.0,Low Risk
C001125,18,959.8199999999999,0,0,0,0,0.0,0.0,Low Risk
C001126,16,2686.8599999999997,0,0,0,0,0.0,0.0,Low Risk
C001127,22,2031.01,0,0,0,0,0.0,0.0,Low Risk
C001128,25,2562.2,0,0,0,0,0.0,0.0,Low Risk
C001129,23,1469.49,0,0,0,0,0.0,0.0,Low Risk
C001130,20,1196.7,0,0,0,0,0.0,0.0,Low Risk
C001131,20,1279.44,0,0,0,0,0.0,0.0,Low Risk
C001132,16,936.56,0,0,0,0,0.0,0.0,Low Risk
C001133,17,1604.3999999999999,0,0,0,0,0.0,0.0,Low Risk
C001134,20,6811.08,1,0,1,1,0.05,0.05,High Risk (Fraud & Rules)
C001135,16,1270.45,0,0,0,0,0.0,0.0,Low Risk
C001136,15,733.01,0,0,0,0,0.0,0.0,Low Risk
C001137,32,2837.57,0,0,0,0,0.0,0.0,Low Risk
C001138,17,1219.28,0,0,0,0,0.0,0.0,Low Risk
C001139,18,2439.5,0,0,0,0,0.0,0.0,Low Risk
C001140,20,1825.02,0,0,0,0,0.0,0.0,Low Risk
C001141,23,1849.26,0,0,0,0,0.0,0.0,Low Risk
C001142,15,1747.06,0,0,0,0,0.0,0.0,Low Risk
C001143,23,2102.59,0,0,0,0,0.0,0.0,Low Risk
C001144,12,959.34,0,0,0,0,0.0,0.0,Low Risk
C001145,28,2227.84,0,0,0,0,0.0,0.0,Low Risk
C001146,19,1116.83,0,0,0,0,0.0,0.0,Low Risk
C001147,15,1385.09,0,0,0,0,0.0,0.0,Low Risk
C001148,21,1877.02,0,0,0,0,0.0,0.0,Low Risk
C001149,16,1684.73,0,0,0,0,0.0,0.0,Low Risk
C001150,16,1561.29,0,0,0,0,0.0,0.0,Low Risk
C001151,21,1386.09,0,0,0,0,0.0,0.0,Low Risk
C001152,22,1723.27,0,0,0,0,0.0,0.0,Low Risk
C001153,16,988.85,0,0,0,0,0.0,0.0,Low Risk
C001154,19,1240.28,0,0,0,0,0.0,0.0,Low Risk
C001155,24,2234.98,0,0,0,0,0.0,0.0,Low Risk
C001156,13,1404.54,0,0,0,0,0.0,0.0,Low Risk
C001157,27,1651.1,0,0,0,0,0.0,0.0,Low Risk
C001158,19,2533.32,0,0,0,0,0.0,0.0,Low Risk
C001159,16,969.1999999999999,0,0,0,0,0.0,0.0,Low Risk
C001160,50,3139.57,20,13,0,13,0.4,0.26,High Risk (Fraud & Rules)
C001161,25,1918.8899999999999,0,0,0,0,0.0,0.0,Low Risk
C001162,18,1605.07,0,0,0,0,0.0,0.0,Low Risk
C001163,20,1428.97,0,0,0,0,0.0,0.0,Low Risk
C001164,15,10665.89,1,0,1,1,0.06666666666666667,0.06666666666666667,High Risk (Fraud & Rules)
C001165,12,892.03,0,0,0,0,0.0,0.0,Low Risk
C001166,14,1236.01,0,0,0,0,0.0,0.0,Low Risk
C001167,21,10075.210000000001,1,0,1,1,0.047619047619047616,0.047619047619047616,High Risk (Fraud & Rules)
C001168,15,1121.53,0,0,0,0,0.0,0.0,Low Risk
C001169,12,989.57,0,0,0,0,0.0,0.0,Low Risk
C001170,16,1199.7,0,0,0,0,0.0,0.0,Low Risk
C001171,18,2136.61,0,0,0,0,0.0,0.0,Low Risk
C001172,22,1649.7,0,0,0,0,0.0,0.0,Low Risk
C001173,30,1559.69,0,0,0,0,0.0,0.0,Low Risk
C001174,16,1519.82,0,0,0,0,0.0,0.0,Low Risk
C001175,27,1826.8899999999999,0,0,0,0,0.0,0.0,Low Risk
C001176,17,1853.67,0,0,0,0,0.0,0.0,Low Risk
C001177,18,1106.42,0,0,0,0,0.0,0.0,Low Risk
C001178,17,679.8100000000001,0,0,0,0,0.0,0.0,Low Risk
C001179,19,1879.77,0,0,0,0,0.0,0.0,Low Risk
C001180,21,1499.76,0,0,0,0,0.0,0.0,Low Risk
C001181,23,1176.23,0,0,0,0,0.0,0.0,Low Risk
C001182,19,973.25,0,0,0,0,0.0,0.0,Low Risk
C001183,21,1285.85,0,0,0,0,0.0,0.0,Low Risk
C001184,16,1049.68,0,0,0,0,0.0,0.0,Low Risk
C001185,21,1617.72,0,0,0,0,0.0,0.0,Low Risk
C001186,22,2320.15,0,0,0,0,0.0,0.0,Low Risk
C001187,20,1785.91,0,0,0,0,0.0,0.0,Low Risk
C001188,46,3015.58,19,13,0,13,0.41304347826086957,0.2826086956521739,High Risk (Fraud & Rules)
C001189,21,1493.3600000000001,0,0,0,0,0.0,0.0,Low Risk
C001190,27,1657.3700000000001,0,0,0,0,0.0,0.0,Low Risk
C001191,24,2221.34,0,0,0,0,0.0,0.0,Low Risk
C001192,21,1767.44,0,0,0,0,0.0,0.0,Low Risk
C001193,23,2128.11,0,0,0,0,0.0,0.0,Low Risk
C001194,21,1727.3300000000002,0,0,0,0,0.0,0.0,Low Risk
C001195,18,1209.01,0,0,0,0,0.0,0.0,Low Risk
C001196,23,892.71,0,0,0,0,0.0,0.0,Low Risk
C001197,15,1137.97,0,0,0,0,0.0,0.0,Low Risk
C001198,27,1393.21,0,0,0,0,0.0,0.0,Low Risk
C001199,26,2484.52,0,0,0,0,0.0,0.0,Low Risk
C001200,11,638.0,0,0,0,0,0.0,0.0,Low Risk
C001201,18,1881.93,0,0,0,0,0.0,0.0,Low Risk
C001202,14,869.98,0,0,0,0,0.0,0.0,Low Risk
C001203,23,1138.42,0,0,0,0,0.0,0.0,Low Risk
C001204,19,1787.23,0,0,0,0,0.0,0.0,Low Risk
C001205,22,3385.97,0,0,0,0,0.0,0.0,Low Risk
C001206,29,2095.36,0,0,0,0,0.0,0.0,Low Risk
C001207,17,1607.94,0,0,0,0,0.0,0.0,Low Risk
C001208,18,948.03,0,0,0,0,0.0,0.0,Low Risk
C001209,21,1419.82,0,0,0,0,0.0,0.0,Low Risk
C001210,17,1340.58,0,0,0,0,0.0,0.0,Low Risk
C001211,17,1435.33,0,0,0,0,0.0,0.0,Low Risk
C001212,11,2089.87,0,0,0,0,0.0,0.0,Low Risk
C001213,14,736.88,0,0,0,0,0.0,0.0,Low Risk
C001214,13,836.34,0,0,0,0,0.0,0.0,Low Risk
C001215,14,651.41,0,0,0,0,0.0,0.0,Low Risk
C001216,29,2180.57,0,0,0,0,0.0,0.0,Low Risk
C001217,21,2559.79,0,0,0,0,0.0,0.0,Low Risk
C001218,12,498.33000000000004,0,0,0,0,0.0,0.0,Low Risk
C001219,21,10744.77,1,0,1,1,0.047619047619047616,0.047619047619047616,High Risk (Fraud & Rules)
C001220,10,625.98,0,0,0,0,0.0,0.0,Low Risk
