card_id,tx_count,total_amount,fraud_tx,velocity_hits,high_amount_hits,any_rule_hits,fraud_rate_card,rule_hit_rate,status,avg_fraud_score,max_fraud_score,tx_count_score,fraud_tx_score,any_rule_hits_score,combined_status
C001336,16,1168.37,0,0,0,0,0.0,0.0,Low Risk,5.768349678579765e-05,0.0002242917309956,16,0,0,Low Risk
C001337,19,2192.09,0,0,0,0,0.0,0.0,Low Risk,0.00017095967648425616,0.0005518635086568,19,0,0,Low Risk
C001338,18,1268.65,0,0,0,0,0.0,0.0,Low Risk,0.00018673840201537576,0.0006326031723786,18,0,0,Low Risk
C001339,16,1044.9,0,0,0,0,0.0,0.0,Low Risk,5.4239374694098516e-05,0.0002555395658031,16,0,0,Low Risk
C001340,18,1410.05,0,0,0,0,0.0,0.0,Low Risk,0.00020464563650358553,0.0006251552980921,18,0,0,Low Risk
C001341,22,1691.95,0,0,0,0,0.0,0.0,Low Risk,0.0008917190472820479,0.0039107290524969,22,0,0,Low Risk
C001342,16,1012.21,0,0,0,0,0.0,0.0,Low Risk,5.9850633732351553e-05,0.0001653086081896,16,0,0,Low Risk
C001343,21,919.06,0,0,0,0,0.0,0.0,Low Risk,0.0003329843617759401,0.0020886407368926,21,0,0,Low Risk
C001344,25,1683.12,0,0,0,0,0.0,0.0,Low Risk,0.0031160421011790984,0.0149178489689897,25,0,0,Low Risk
C001345,14,1686.42,0,0,0,0,0.0,0.0,Low Risk,2.230620393031803e-05,8.745804377702546e-05,14,0,0,Low Risk
C001346,20,6861.63,1,0,1,1,0.05,0.05,High Risk (Fraud & Rules),0.05011997637638421,0.9999977775981512,20,1,1,"High Risk (Fraud, Rules & Model)"
C001347,21,1298.16,0,0,0,0,0.0,0.0,Low Risk,0.0007122523597011271,0.001995447517987,21,0,0,Low Risk
C001348,17,1600.48,0,0,0,0,0.0,0.0,Low Risk,8.843142029222335e-05,0.0002736857196847,17,0,0,Low Risk
C001349,24,3437.03,0,0,0,0,0.0,0.0,Low Risk,0.003068382265092042,0.0154656502174004,24,0,0,Low Risk
C001350,18,1521.9,0,0,0,0,0.0,0.0,Low Risk,0.00012077030261680307,0.0004770452723263,18,0,0,Low Risk
C001351,16,1024.46,0,0,0,0,0.0,0.0,Low Risk,2.17434449615081e-05,0.0001070381491888,16,0,0,Low Risk
C001352,34,2240.39,0,0,0,0,0.0,0.0,Low Risk,0.15379971889444505,0.4461862950409493,34,0,0,Low Risk
C001353,18,1152.36,0,0,0,0,0.0,0.0,Low Risk,0.000103347038101909,0.0005468285736969,18,0,0,Low Risk
C001354,13,1620.97,0,0,0,0,0.0,0.0,Low Risk,1.291873694289772e-05,4.031917336736297e-05,13,0,0,Low Risk
C001355,18,1250.7,0,0,0,0,0.0,0.0,Low Risk,0.0001206770730520795,0.0004686429529888,18,0,0,Low Risk
C001356,21,2835.15,0,0,0,0,0.0,0.0,Low Risk,0.0008932572512932843,0.0120080303470438,21,0,0,Low Risk
C001357,14,1631.83,0,0,0,0,0.0,0.0,Low Risk,2.629466802359624e-05,0.0001166943121717,14,0,0,Low Risk
C001358,25,1520.35,0,0,0,0,0.0,0.0,Low Risk,0.003873001028955364,0.0234787570890276,25,0,0,Low Risk
C001359,17,976.15,0,0,0,0,0.0,0.0,Low Risk,6.143991177102655e-05,0.0004137849879429,17,0,0,Low Risk
C001360,25,2079.0,0,0,0,0,0.0,0.0,Low Risk,0.00684659677370662,0.0529356920184805,25,0,0,Low Risk
C001361,14,976.65,0,0,0,0,0.0,0.0,Low Risk,9.515945272301629e-06,5.489977022839568e-05,14,0,0,Low Risk
C001362,24,2984.24,0,0,0,0,0.0,0.0,Low Risk,0.002749264253417278,0.0271878461172374,24,0,0,Low Risk
C001363,22,1549.4,0,0,0,0,0.0,0.0,Low Risk,0.000980594842291732,0.0038169842601515,22,0,0,Low Risk
C001364,18,980.28,0,0,0,0,0.0,0.0,Low Risk,7.75365729793583e-05,0.0003850091997232,18,0,0,Low Risk
C001365,24,1597.3000000000002,0,0,0,0,0.0,0.0,Low Risk,0.0027433818168878586,0.0112703699538043,24,0,0,Low Risk
C001366,16,979.3,0,0,0,0,0.0,0.0,Low Risk,4.3715649592577385e-05,0.0001721755181155,16,0,0,Low Risk
C001367,21,1273.51,0,0,0,0,0.0,0.0,Low Risk,0.0004949344424227972,0.0024372811693929,21,0,0,Low Risk
C001368,26,2115.75,0,0,0,0,0.0,0.0,Low Risk,0.009289020017972341,0.0343532662406026,26,0,0,Low Risk
C001369,16,1657.46,0,0,0,0,0.0,0.0,Low Risk,5.772075296227404e-05,0.000207470608355,16,0,0,Low Risk
C001370,15,832.24,0,0,0,0,0.0,0.0,Low Risk,2.7991484186987616e-05,0.0001219739042318,15,0,0,Low Risk
C001371,24,2064.94,0,0,0,0,0.0,0.0,Low Risk,0.0028197232382128367,0.0103033105426676,24,0,0,Low Risk
C001372,17,1523.05,0,0,0,0,0.0,0.0,Low Risk,7.832673540227923e-05,0.000302307789055,17,0,0,Low Risk
C001373,18,862.13,0,0,0,0,0.0,0.0,Low Risk,0.0001311447003595135,0.0004408454173711,18,0,0,Low Risk
C001374,22,2315.6,0,0,0,0,0.0,0.0,Low Risk,0.0013066075688682698,0.0046786848994967,22,0,0,Low Risk
C001375,14,989.27,0,0,0,0,0.0,0.0,Low Risk,3.798943684444894e-05,0.0001826448176774,14,0,0,Low Risk
C001376,24,1909.54,0,0,0,0,0.0,0.0,Low Risk,0.0029858405921917475,0.0086972503682971,24,0,0,Low Risk
C001377,15,844.12,0,0,0,0,0.0,0.0,Low Risk,3.606449856099476e-05,0.0001143754168604,15,0,0,Low Risk
C001378,17,1356.51,0,0,0,0,0.0,0.0,Low Risk,5.351422517968355e-05,0.0001837872189812,17,0,0,Low Risk
C001379,20,6373.35,1,0,0,0,0.05,0.0,Low Risk,0.05010578161097508,0.9999305039533644,20,1,0,"High Risk (Fraud, Rules & Model)"
C001380,13,1152.58,0,0,0,0,0.0,0.0,Low Risk,1.3412471960278365e-05,8.147217764782826e-05,13,0,0,Low Risk
C001381,16,1400.21,0,0,0,0,0.0,0.0,Low Risk,4.047691233041622e-05,0.0001527624875302,16,0,0,Low Risk
C001382,26,8906.18,1,0,1,1,0.0384615384615384,0.0384615384615384,High Risk (Fraud & Rules),0.04721553020716643,0.9999999998609752,26,1,1,"High Risk (Fraud, Rules & Model)"
C001383,28,3072.89,0,0,0,0,0.0,0.0,Low Risk,0.01408539023215949,0.0672086165984623,28,0,0,Low Risk
C001384,21,13487.61,1,0,1,1,0.0476190476190476,0.0476190476190476,High Risk (Fraud & Rules),0.04789075771177168,0.9999999999999996,21,1,1,"High Risk (Fraud, Rules & Model)"
C001385,16,1886.44,0,0,0,0,0.0,0.0,Low Risk,5.996748081937143e-05,0.0002593217697819,16,0,0,Low Risk
C001386,12,531.1,0,0,0,0,0.0,0.0,Low Risk,9.666805666338486e-06,2.872693709018206e-05,12,0,0,Low Risk
C001387,23,2041.68,0,0,0,0,0.0,0.0,Low Risk,0.0010340192181495572,0.0047020419709417,23,0,0,Low Risk
C001388,27,10874.38,1,0,1,1,0.037037037037037,0.037037037037037,High Risk (Fraud & Rules),0.052740168400876815,0.9999999999995488,27,1,1,"High Risk (Fraud, Rules & Model)"
C001389,23,1869.0,0,0,0,0,0.0,0.0,Low Risk,0.0021390597237241566,0.0076398208523864,23,0,0,Low Risk
C001390,20,1415.99,0,0,0,0,0.0,0.0,Low Risk,0.00038145463573655377,0.0010540742246754,20,0,0,Low Risk
C001391,17,2479.82,0,0,0,0,0.0,0.0,Low Risk,0.00018973427599384903,0.001783092466414,17,0,0,Low Risk
C001392,19,780.54,0,0,0,0,0.0,0.0,Low Risk,0.0004099355030145438,0.0010509837483107,19,0,0,Low Risk
C001393,23,1955.17,0,0,0,0,0.0,0.0,Low Risk,0.0012677707498371076,0.0049033830833585,23,0,0,Low Risk
C001394,18,1143.79,0,0,0,0,0.0,0.0,Low Risk,0.00016393871102504968,0.0005268965566185,18,0,0,Low Risk
C001395,22,1349.64,0,0,0,0,0.0,0.0,Low Risk,0.0009219555361280623,0.0040371959275855,22,0,0,Low Risk
C001396,16,1423.42,0,0,0,0,0.0,0.0,Low Risk,3.2393184961948494e-05,0.0001931644523787,16,0,0,Low Risk
C001397,20,2227.71,0,0,0,0,0.0,0.0,Low Risk,0.0003402463142920803,0.0015502697970994,20,0,0,Low Risk
C001398,18,1564.3,0,0,0,0,0.0,0.0,Low Risk,0.00014504961271604718,0.0004776502342429,18,0,0,Low Risk
C001399,17,1611.37,0,0,0,0,0.0,0.0,Low Risk,0.0001025084431183991,0.0007752602850477,17,0,0,Low Risk
C001400,21,1244.2,0,0,0,0,0.0,0.0,Low Risk,0.0006221253699532127,0.0027087982706532,21,0,0,Low Risk
C001401,16,1701.87,0,0,0,0,0.0,0.0,Low Risk,5.298472703530104e-05,0.0001912196626548,16,0,0,Low Risk
C001402,20,2029.02,0,0,0,0,0.0,0.0,Low Risk,0.0005391557149740363,0.0043698910015458,20,0,0,Low Risk
C001403,24,1850.65,0,0,0,0,0.0,0.0,Low Risk,0.0025525628283885674,0.0076710982418851,24,0,0,Low Risk
C001404,19,1342.23,0,0,0,0,0.0,0.0,Low Risk,0.0001922782789723558,0.0006091388531921,19,0,0,Low Risk
C001405,15,890.1600000000001,0,0,0,0,0.0,0.0,Low Risk,4.5090509087383154e-05,0.0001353650936204,15,0,0,Low Risk
C001406,22,2314.92,0,0,0,0,0.0,0.0,Low Risk,0.00044258473775222985,0.003919727868763,22,0,0,Low Risk
C001407,20,1294.12,0,0,0,0,0.0,0.0,Low Risk,0.00030340381606045445,0.0010401460423965,20,0,0,Low Risk
C001408,29,2374.31,0,0,0,0,0.0,0.0,Low Risk,0.025193346754546573,0.0928193790219112,29,0,0,Low Risk
C001409,21,1522.61,0,0,0,0,0.0,0.0,Low Risk,0.0006466680232995009,0.0022310449895552,21,0,0,Low Risk
C001410,11,808.56,0,0,0,0,0.0,0.0,Low Risk,7.168840730378257e-06,2.78367599327686e-05,11,0,0,Low Risk
C001411,20,2140.67,0,0,0,0,0.0,0.0,Low Risk,0.00021476266019422211,0.0008772280637712,20,0,0,Low Risk
C001412,18,2141.74,0,0,0,0,0.0,0.0,Low Risk,0.0003060117138594706,0.0030367089915326,18,0,0,Low Risk
C001413,23,1719.1,0,0,0,0,0.0,0.0,Low Risk,0.0009614694486540197,0.0065340522509319,23,0,0,Low Risk
C001414,25,1914.6,0,0,0,0,0.0,0.0,Low Risk,0.0055029800659993425,0.0433198974752384,25,0,0,Low Risk
C001415,22,2910.04,0,0,0,0,0.0,0.0,Low Risk,0.0008469438143883807,0.0050510186981115,22,0,0,Low Risk
C001416,18,871.29,0,0,0,0,0.0,0.0,Low Risk,0.00018371030035839602,0.0005914067190433,18,0,0,Low Risk
C001417,20,1442.87,0,0,0,0,0.0,0.0,Low Risk,0.000504306426829195,0.0012177266149385,20,0,0,Low Risk
C001418,22,2018.88,0,0,0,0,0.0,0.0,Low Risk,0.0011718270175809801,0.0041021390112332,22,0,0,Low Risk
C001419,30,2127.08,0,0,0,0,0.0,0.0,Low Risk,0.034058859939108316,0.1244679320345336,30,0,0,Low Risk
C001420,25,1203.09,0,0,0,0,0.0,0.0,Low Risk,0.003648704470011706,0.0140926707814278,25,0,0,Low Risk
C001421,15,1175.83,0,0,0,0,0.0,0.0,Low Risk,2.250262498936112e-05,9.923318368339794e-05,15,0,0,Low Risk
C001422,27,2701.7,0,0,0,0,0.0,0.0,Low Risk,0.01331357705558616,0.1131500376679207,27,0,0,Low Risk
C001423,15,1145.66,0,0,0,0,0.0,0.0,Low Risk,3.186578564764442e-05,0.0001296594332096,15,0,0,Low Risk
C001424,16,1276.65,0,0,0,0,0.0,0.0,Low Risk,5.851245839986524e-05,0.0002421982126232,16,0,0,Low Risk
C001425,21,1835.07,0,0,0,0,0.0,0.0,Low Risk,0.0008360696522179491,0.0023129394673178,21,0,0,Low Risk
C001426,13,1428.96,0,0,0,0,0.0,0.0,Low Risk,5.404083704832953e-06,2.7538608489191945e-05,13,0,0,Low Risk
C001427,16,849.56,0,0,0,0,0.0,0.0,Low Risk,3.166199537252867e-05,0.0001140677315078,16,0,0,Low Risk
C001428,15,1644.5600000000002,0,0,0,0,0.0,0.0,Low Risk,6.92334202369846e-05,0.0004493558162904,15,0,0,Low Risk
C001429,26,1820.31,0,0,0,0,0.0,0.0,Low Risk,0.006610276919410655,0.0622058571976771,26,0,0,Low Risk
C001430,19,7865.95,1,0,1,1,0.0526315789473684,0.0526315789473684,High Risk (Fraud & Rules),0.052734107878050586,0.9999997820370174,19,1,1,"High Risk (Fraud, Rules & Model)"
C001431,18,1590.76,0,0,0,0,0.0,0.0,Low Risk,8.86510181514977e-05,0.0004831996445323,18,0,0,Low Risk
C001432,25,1620.9,0,0,0,0,0.0,0.0,Low Risk,0.003911787259172649,0.0145913429083729,25,0,0,Low Risk
C001433,13,749.24,0,0,0,0,0.0,0.0,Low Risk,1.1703904701098927e-05,4.336801559810419e-05,13,0,0,Low Risk
C001434,21,1195.31,0,0,0,0,0.0,0.0,Low Risk,0.0005364823367130205,0.0026352523269266,21,0,0,Low Risk
C001435,23,1377.6799999999998,0,0,0,0,0.0,0.0,Low Risk,0.0018114744964000864,0.0077675028995845,23,0,0,Low Risk
C001436,21,1756.0,0,0,0,0,0.0,0.0,Low Risk,0.0007417430145370583,0.0019488764874486,21,0,0,Low Risk
C001437,19,1470.39,0,0,0,0,0.0,0.0,Low Risk,0.0002735008346396161,0.0008658550414397,19,0,0,Low Risk
C001438,19,1397.7,0,0,0,0,0.0,0.0,Low Risk,0.0002562060426895854,0.0006231063926741,19,0,0,Low Risk
C001439,19,1220.27,0,0,0,0,0.0,0.0,Low Risk,0.00024104418748767392,0.0006757617302867,19,0,0,Low Risk
C001440,19,1825.34,0,0,0,0,0.0,0.0,Low Risk,0.00020316061131921454,0.0007153080963689,19,0,0,Low Risk
C001441,12,1604.25,0,0,0,0,0.0,0.0,Low Risk,6.9730189410666005e-06,2.3992610815540325e-05,12,0,0,Low Risk
C001442,17,969.81,0,0,0,0,0.0,0.0,Low Risk,0.00010319298259269027,0.0002713634752967,17,0,0,Low Risk
C001443,22,1028.12,0,0,0,0,0.0,0.0,Low Risk,0.000714386219911339,0.0031515945831225,22,0,0,Low Risk
C001444,20,872.47,0,0,0,0,0.0,0.0,Low Risk,0.00025904997203817756,0.0013415797256507,20,0,0,Low Risk
C001445,17,1327.71,0,0,0,0,0.0,0.0,Low Risk,0.00010793380273247195,0.0003041447656395,17,0,0,Low Risk
C001446,21,1937.64,0,0,0,0,0.0,0.0,Low Risk,0.00043236666111732245,0.0021602759666601,21,0,0,Low Risk
C001447,13,1064.64,0,0,0,0,0.0,0.0,Low Risk,1.604015456137988e-05,5.050508361979501e-05,13,0,0,Low Risk
C001448,27,2601.1,0,0,0,0,0.0,0.0,Low Risk,0.006862819593389025,0.0222033730312704,27,0,0,Low Risk
C001449,18,1218.77,0,0,0,0,0.0,0.0,Low Risk,0.00012898222257770424,0.0004347150473669,18,0,0,Low Risk
C001450,19,1466.84,0,0,0,0,0.0,0.0,Low Risk,0.00020806265631629977,0.0009217708021239,19,0,0,Low Risk
C001451,19,1209.78,0,0,0,0,0.0,0.0,Low Risk,0.0002768539588077815,0.0009489113636795,19,0,0,Low Risk
C001452,20,13545.86,1,0,1,1,0.05,0.05,High Risk (Fraud & Rules),0.05009967308731607,0.9999999999999998,20,1,1,"High Risk (Fraud, Rules & Model)"
C001453,16,1213.55,0,0,0,0,0.0,0.0,Low Risk,3.406631558248001e-05,0.0001480988207817,16,0,0,Low Risk
C001454,13,880.11,0,0,0,0,0.0,0.0,Low Risk,1.8819354835291118e-05,4.461695994822055e-05,13,0,0,Low Risk
C001455,18,977.67,0,0,0,0,0.0,0.0,Low Risk,0.00012974422684516336,0.0003968045142664,18,0,0,Low Risk
C001456,18,1198.7,0,0,0,0,0.0,0.0,Low Risk,0.0001278650386340361,0.0004917853842393,18,0,0,Low Risk
C001457,24,2092.72,0,0,0,0,0.0,0.0,Low Risk,0.002463429609565836,0.0240581975707434,24,0,0,Low Risk
C001458,22,1243.34,0,0,0,0,0.0,0.0,Low Risk,0.0013278092186295323,0.0032336986358276,22,0,0,Low Risk
C001459,15,875.33,0,0,0,0,0.0,0.0,Low Risk,3.736740936919535e-05,0.0001139060556077,15,0,0,Low Risk
C001460,24,2079.65,0,0,0,0,0.0,0.0,Low Risk,0.0018953150550255534,0.0081279925696094,24,0,0,Low Risk
C001461,25,2692.52,0,0,0,0,0.0,0.0,Low Risk,0.004413757833295965,0.0151861144765817,25,0,0,Low Risk
C001462,20,1357.4,0,0,0,0,0.0,0.0,Low Risk,0.0003655347091481651,0.0015105495711323,20,0,0,Low Risk
C001463,14,1710.87,0,0,0,0,0.0,0.0,Low Risk,2.9461163116679002e-05,0.000137055664121,14,0,0,Low Risk
C001464,19,1775.13,0,0,0,0,0.0,0.0,Low Risk,0.0003063918282521484,0.0008458866870182,19,0,0,Low Risk
C001465,18,1324.84,0,0,0,0,0.0,0.0,Low Risk,0.0001664897004678524,0.0006295754616684,18,0,0,Low Risk
C001466,19,2080.64,0,0,0,0,0.0,0.0,Low Risk,0.0005032024473874454,0.0048122018202853,19,0,0,Low Risk
C001467,17,1107.28,0,0,0,0,0.0,0.0,Low Risk,7.514131661666654e-05,0.0002947763644203,17,0,0,Low Risk
C001468,16,837.71,0,0,0,0,0.0,0.0,Low Risk,3.309030295817702e-05,0.0002490631085169,16,0,0,Low Risk
C001469,21,2656.05,0,0,0,0,0.0,0.0,Low Risk,0.0012961428749677095,0.016350555780999,21,0,0,Low Risk
C001470,14,13761.04,2,0,2,2,0.1428571428571428,0.1428571428571428,High Risk (Fraud & Rules),0.14285420810580532,0.9999950325857212,14,2,2,"High Risk (Fraud, Rules & Model)"
C001471,18,1810.93,0,0,0,0,0.0,0.0,Low Risk,0.00015848135311097048,0.0005875720311032,18,0,0,Low Risk
C001472,22,2457.41,0,0,0,0,0.0,0.0,Low Risk,0.001208813805349182,0.0128255537540434,22,0,0,Low Risk
C001473,17,1699.7,0,0,0,0,0.0,0.0,Low Risk,0.0001131014671758519,0.000617614992256,17,0,0,Low Risk
C001474,18,1285.28,0,0,0,0,0.0,0.0,Low Risk,0.00011400511058404045,0.0003881526106375,18,0,0,Low Risk
C001475,25,2902.91,0,0,0,0,0.0,0.0,Low Risk,0.003618440732519593,0.019250139372617,25,0,0,Low Risk
C001476,20,813.28,0,0,0,0,0.0,0.0,Low Risk,0.00027721425075515077,0.0013256171185738,20,0,0,Low Risk
C001477,11,1101.95,0,0,0,0,0.0,0.0,Low Risk,6.455611022362919e-06,3.631899365428165e-05,11,0,0,Low Risk
C001478,24,1704.12,0,0,0,0,0.0,0.0,Low Risk,0.002478056509017422,0.008680917764824,24,0,0,Low Risk
C001479,16,1326.09,0,0,0,0,0.0,0.0,Low Risk,7.316544246484312e-05,0.0001979920061216,16,0,0,Low Risk
C001480,25,2388.31,0,0,0,0,0.0,0.0,Low Risk,0.0031281845810845026,0.028237708752484,25,0,0,Low Risk
C001481,26,2217.27,0,0,0,0,0.0,0.0,Low Risk,0.006755630819033317,0.0179374761919993,26,0,0,Low Risk
C001482,18,6395.04,1,0,0,0,0.0555555555555555,0.0,Low Risk,0.05559943823680152,0.9996437933531788,18,1,0,"High Risk (Fraud, Rules & Model)"
C001483,15,1028.31,0,0,0,0,0.0,0.0,Low Risk,3.0654860168272596e-05,0.0001229711510794,15,0,0,Low Risk
C001484,15,1041.82,0,0,0,0,0.0,0.0,Low Risk,3.767222198159183e-05,0.0001359674545603,15,0,0,Low Risk
C001485,20,2326.34,0,0,0,0,0.0,0.0,Low Risk,0.000409074130131396,0.0012381948354455,20,0,0,Low Risk
C001486,14,1175.67,0,0,0,0,0.0,0.0,Low Risk,1.2693878823100928e-05,6.820599510708375e-05,14,0,0,Low Risk
C001487,22,2477.35,0,0,0,0,0.0,0.0,Low Risk,0.0005054909407976472,0.0035780144121246,22,0,0,Low Risk
C001488,19,1003.97,0,0,0,0,0.0,0.0,Low Risk,0.00020192268613409013,0.0005789443271262,19,0,0,Low Risk
C001489,15,1863.3,0,0,0,0,0.0,0.0,Low Risk,2.3733288279369175e-05,0.0001482549156391,15,0,0,Low Risk
C001490,26,2597.07,0,0,0,0,0.0,0.0,Low Risk,0.011052148050024876,0.0469826874115746,26,0,0,Low Risk
C001491,21,1581.82,0,0,0,0,0.0,0.0,Low Risk,0.0004528830469539371,0.0022344503443886,21,0,0,Low Risk
C001492,9,618.48,0,0,0,0,0.0,0.0,Low Risk,1.6940669101779477e-06,5.539833612940815e-06,9,0,0,Low Risk
C001493,26,2022.75,0,0,0,0,0.0,0.0,Low Risk,0.008081477969472934,0.0231498575801408,26,0,0,Low Risk
C001494,24,8495.66,1,0,1,1,0.0416666666666666,0.0416666666666666,High Risk (Fraud & Rules),0.043722487253354904,0.9999999994939544,24,1,1,"High Risk (Fraud, Rules & Model)"
C001495,21,1439.57,0,0,0,0,0.0,0.0,Low Risk,0.0005945974526272144,0.0018495883246265,21,0,0,Low Risk
C001496,19,1761.27,0,0,0,0,0.0,0.0,Low Risk,0.00020167457428574233,0.0010377833794909,19,0,0,Low Risk
C001497,21,6915.76,1,0,1,1,0.0476190476190476,0.0476190476190476,High Risk (Fraud & Rules),0.04808575599159483,0.9999997218449144,21,1,1,"High Risk (Fraud, Rules & Model)"
C001498,23,1595.81,0,0,0,0,0.0,0.0,Low Risk,0.0012409489515211188,0.0042646997201591,23,0,0,Low Risk
C001499,22,11916.35,1,0,1,1,0.0454545454545454,0.0454545454545454,High Risk (Fraud & Rules),0.04693569146513444,0.9999999999998824,22,1,1,"High Risk (Fraud, Rules & Model)"
C001500,26,1751.7,0,0,0,0,0.0,0.0,Low Risk,0.008340105653566684,0.0253420872382551,26,0,0,Low Risk
C001501,20,2860.25,0,0,0,0,0.0,0.0,Low Risk,0.0003997583386122991,0.001218983630772,20,0,0,Low Risk
C001502,14,1463.36,0,0,0,0,0.0,0.0,Low Risk,2.4603414600490893e-05,5.59702015778771e-05,14,0,0,Low Risk
C001503,19,1534.0,0,0,0,0,0.0,0.0,Low Risk,0.00025331772229499186,0.0014581381571119,19,0,0,Low Risk
C001504,22,1932.71,0,0,0,0,0.0,0.0,Low Risk,0.0012599671317517819,0.0087415949647867,22,0,0,Low Risk
C001505,25,11466.94,1,0,1,1,0.04,0.04,High Risk (Fraud & Rules),0.04441101581078863,0.9999999999999544,25,1,1,"High Risk (Fraud, Rules & Model)"
C001506,16,1866.8,0,0,0,0,0.0,0.0,Low Risk,3.680498694461772e-05,0.0001310913245768,16,0,0,Low Risk
C001507,24,2457.41,0,0,0,0,0.0,0.0,Low Risk,0.003138216799625167,0.0089436090365893,24,0,0,Low Risk
C001508,23,1883.67,0,0,0,0,0.0,0.0,Low Risk,0.0014136132338139014,0.0079283712962243,23,0,0,Low Risk
C001509,24,1836.97,0,0,0,0,0.0,0.0,Low Risk,0.001989229885127516,0.0165505133762148,24,0,0,Low Risk
C001510,22,11378.320000000002,1,0,1,1,0.0454545454545454,0.0454545454545454,High Risk (Fraud & Rules),0.046403904405103225,0.999999999999281,22,1,1,"High Risk (Fraud, Rules & Model)"
C001511,23,2114.69,0,0,0,0,0.0,0.0,Low Risk,0.0012843585233906726,0.003880220630654,23,0,0,Low Risk
C001512,18,1256.06,0,0,0,0,0.0,0.0,Low Risk,0.00011992487719902422,0.0004435208223099,18,0,0,Low Risk
C001513,23,1208.12,0,0,0,0,0.0,0.0,Low Risk,0.0012443969041912187,0.0044887890186256,23,0,0,Low Risk
C001514,12,835.0799999999999,0,0,0,0,0.0,0.0,Low Risk,8.953572798439425e-06,1.805278100610995e-05,12,0,0,Low Risk
C001515,23,7474.48,1,0,1,1,0.0434782608695652,0.0434782608695652,High Risk (Fraud & Rules),0.04482540539784861,0.999999962945982,23,1,1,"High Risk (Fraud, Rules & Model)"
C001516,25,1199.52,0,0,0,0,0.0,0.0,Low Risk,0.0022387680701208275,0.0137340640564824,25,0,0,Low Risk
C001517,27,1845.95,0,0,0,0,0.0,0.0,Low Risk,0.009660586751867973,0.0326846632089965,27,0,0,Low Risk
C001518,16,1175.56,0,0,0,0,0.0,0.0,Low Risk,8.31107214486567e-05,0.0002184198872728,16,0,0,Low Risk
C001519,25,1643.83,0,0,0,0,0.0,0.0,Low Risk,0.0027291174932221017,0.0103757164105149,25,0,0,Low Risk
C001520,21,1393.49,0,0,0,0,0.0,0.0,Low Risk,0.00040323980909075474,0.0021189419134091,21,0,0,Low Risk
C001521,27,2397.21,0,0,0,0,0.0,0.0,Low Risk,0.00849855307972449,0.0316202449852704,27,0,0,Low Risk
C001522,21,1458.94,0,0,0,0,0.0,0.0,Low Risk,0.0008171084710143878,0.0025715283975388,21,0,0,Low Risk
C001523,16,1336.01,0,0,0,0,0.0,0.0,Low Risk,5.304735858571416e-05,0.0002555274064486,16,0,0,Low Risk
C001524,14,8568.32,1,0,1,1,0.0714285714285714,0.0714285714285714,High Risk (Fraud & Rules),0.07143130486534459,0.9999993290731468,14,1,1,"High Risk (Fraud, Rules & Model)"
C001525,24,1583.06,0,0,0,0,0.0,0.0,Low Risk,0.0015175796987487104,0.0093911077060437,24,0,0,Low Risk
C001526,17,1209.64,0,0,0,0,0.0,0.0,Low Risk,0.00011218241938287735,0.0003371289702813,17,0,0,Low Risk
C001527,24,1761.85,0,0,0,0,0.0,0.0,Low Risk,0.002873989766831996,0.0082992427503456,24,0,0,Low Risk
C001528,28,1814.77,0,0,0,0,0.0,0.0,Low Risk,0.011505863520864473,0.0385561471661354,28,0,0,Low Risk
C001529,20,1836.37,0,0,0,0,0.0,0.0,Low Risk,0.0005030962503337762,0.0011866350784999,20,0,0,Low Risk
C001530,27,2327.98,0,0,0,0,0.0,0.0,Low Risk,0.006200951865734883,0.0261119240520608,27,0,0,Low Risk
C001531,24,2486.87,0,0,0,0,0.0,0.0,Low Risk,0.0020226858148886424,0.0085658772661782,24,0,0,Low Risk
C001532,17,2149.9300000000003,0,0,0,0,0.0,0.0,Low Risk,6.262622334182106e-05,0.0003755144785833,17,0,0,Low Risk
C001533,16,825.85,0,0,0,0,0.0,0.0,Low Risk,6.665353857119406e-05,0.0002024662489761,16,0,0,Low Risk
C001534,23,1501.36,0,0,0,0,0.0,0.0,Low Risk,0.0010821170316630021,0.0043566483707433,23,0,0,Low Risk
C001535,30,1338.84,0,0,0,0,0.0,0.0,Low Risk,0.03203130647582976,0.1059201460961055,30,0,0,Low Risk
C001536,24,2254.89,0,0,0,0,0.0,0.0,Low Risk,0.0027507998247128167,0.0091109479813339,24,0,0,Low Risk
C001537,25,2456.33,0,0,0,0,0.0,0.0,Low Risk,0.0029423903716960854,0.0121632015223853,25,0,0,Low Risk
C001538,15,11765.64,1,0,1,1,0.0666666666666666,0.0666666666666666,High Risk (Fraud & Rules),0.06666914263473453,0.9999999999918356,15,1,1,"High Risk (Fraud, Rules & Model)"
C001539,15,1120.67,0,0,0,0,0.0,0.0,Low Risk,2.6242650902370398e-05,0.000105903536126,15,0,0,Low Risk
C001540,14,751.34,0,0,0,0,0.0,0.0,Low Risk,3.472652852346497e-05,8.757663949213717e-05,14,0,0,Low Risk
C001541,26,1485.41,0,0,0,0,0.0,0.0,Low Risk,0.008116161430412005,0.0219876580836533,26,0,0,Low Risk
C001542,18,1511.5,0,0,0,0,0.0,0.0,Low Risk,7.778221214500429e-05,0.0003818663988719,18,0,0,Low Risk
C001543,16,6875.83,1,0,1,1,0.0625,0.0625,High Risk (Fraud & Rules),0.06251282496561178,0.9999962114193516,16,1,1,"High Risk (Fraud, Rules & Model)"
